ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-id,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-event,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-pod_name,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-cum_pod
6992,create,paib-gpu/openb-pod-4062,6121
6993,create,paib-gpu/openb-pod-7140,6122
6994,create,paib-gpu/openb-pod-6975,6123
6995,create,paib-gpu/openb-pod-3637,6124
6996,failed,paib-gpu/openb-pod-3416,6124
6997,failed,paib-gpu/openb-pod-4241,6124
6998,create,paib-gpu/openb-pod-7758,6125
6999,failed,paib-gpu/openb-pod-5378,6125
7000,create,paib-gpu/openb-pod-0751,6126
7001,create,paib-gpu/openb-pod-7713,6127
7002,create,paib-gpu/openb-pod-7863,6128
7003,create,paib-gpu/openb-pod-5822,6129
7004,failed,paib-gpu/openb-pod-6163,6129
7005,create,paib-gpu/openb-pod-5817,6130
7006,create,paib-gpu/openb-pod-0006,6131
7007,create,paib-gpu/openb-pod-0287,6132
7008,create,paib-gpu/openb-pod-2100,6133
7009,create,paib-gpu/openb-pod-6902,6134
7010,create,paib-gpu/openb-pod-2975,6135
7011,create,paib-gpu/openb-pod-0254,6136
7012,create,paib-gpu/openb-pod-7626,6137
7013,create,paib-gpu/openb-pod-1515,6138
7014,failed,paib-gpu/openb-pod-0130,6138
7015,create,paib-gpu/openb-pod-8081,6139
7016,create,paib-gpu/openb-pod-2205,6140
7017,create,paib-gpu/openb-pod-7793,6141
7018,create,paib-gpu/openb-pod-2466,6142
7019,create,paib-gpu/openb-pod-7135,6143
7020,failed,paib-gpu/openb-pod-6506,6143
7021,failed,paib-gpu/openb-pod-4255,6143
7022,create,paib-gpu/openb-pod-0054,6144
7023,create,paib-gpu/openb-pod-1839,6145
7024,create,paib-gpu/openb-pod-2159,6146
7025,create,paib-gpu/openb-pod-0131,6147
7026,create,paib-gpu/openb-pod-7154,6148
7027,create,paib-gpu/openb-pod-6097,6149
7028,create,paib-gpu/openb-pod-6191,6150
7029,failed,paib-gpu/openb-pod-1625,6150
7030,create,paib-gpu/openb-pod-4704,6151
7031,create,paib-gpu/openb-pod-7093,6152
7032,create,paib-gpu/openb-pod-2010,6153
7033,create,paib-gpu/openb-pod-8034,6154
7034,create,paib-gpu/openb-pod-4403,6155
7035,create,paib-gpu/openb-pod-5665,6156
7036,create,paib-gpu/openb-pod-4569,6157
7037,create,paib-gpu/openb-pod-1193,6158
7038,create,paib-gpu/openb-pod-5435,6159
7039,failed,paib-gpu/openb-pod-2960,6159
7040,create,paib-gpu/openb-pod-2928,6160
7041,create,paib-gpu/openb-pod-5247,6161
7042,failed,paib-gpu/openb-pod-5342,6161
7043,failed,paib-gpu/openb-pod-3759,6161
7044,create,paib-gpu/openb-pod-1632,6162
7045,create,paib-gpu/openb-pod-5017,6163
7046,create,paib-gpu/openb-pod-7449,6164
7047,create,paib-gpu/openb-pod-6593,6165
7048,create,paib-gpu/openb-pod-6008,6166
7049,create,paib-gpu/openb-pod-3936,6167
7050,create,paib-gpu/openb-pod-7809,6168
7051,create,paib-gpu/openb-pod-7175,6169
7052,create,paib-gpu/openb-pod-0575,6170
7053,create,paib-gpu/openb-pod-7679,6171
7054,failed,paib-gpu/openb-pod-1877,6171
7055,create,paib-gpu/openb-pod-3967,6172
7056,failed,paib-gpu/openb-pod-1061,6172
7057,create,paib-gpu/openb-pod-3632,6173
7058,create,paib-gpu/openb-pod-4122,6174
7059,create,paib-gpu/openb-pod-6025,6175
7060,failed,paib-gpu/openb-pod-3225,6175
7061,create,paib-gpu/openb-pod-7912,6176
7062,create,paib-gpu/openb-pod-1841,6177
7063,create,paib-gpu/openb-pod-7612,6178
7064,create,paib-gpu/openb-pod-2378,6179
7065,create,paib-gpu/openb-pod-5377,6180
7066,create,paib-gpu/openb-pod-6928,6181
7067,create,paib-gpu/openb-pod-1914,6182
7068,create,paib-gpu/openb-pod-0730,6183
7069,create,paib-gpu/openb-pod-8037,6184
7070,create,paib-gpu/openb-pod-0196,6185
7071,create,paib-gpu/openb-pod-1848,6186
7072,create,paib-gpu/openb-pod-7500,6187
7073,create,paib-gpu/openb-pod-3850,6188
7074,create,paib-gpu/openb-pod-4836,6189
7075,failed,paib-gpu/openb-pod-3698,6189
7076,create,paib-gpu/openb-pod-4635,6190
7077,failed,paib-gpu/openb-pod-0731,6190
7078,failed,paib-gpu/openb-pod-6758,6190
7079,failed,paib-gpu/openb-pod-0544,6190
7080,create,paib-gpu/openb-pod-4350,6191
7081,create,paib-gpu/openb-pod-4752,6192
7082,create,paib-gpu/openb-pod-6133,6193
7083,create,paib-gpu/openb-pod-6293,6194
7084,create,paib-gpu/openb-pod-0133,6195
7085,create,paib-gpu/openb-pod-8073,6196
7086,create,paib-gpu/openb-pod-7215,6197
7087,create,paib-gpu/openb-pod-3791,6198
7088,create,paib-gpu/openb-pod-6339,6199
7089,create,paib-gpu/openb-pod-2609,6200
7090,create,paib-gpu/openb-pod-3833,6201
7091,create,paib-gpu/openb-pod-5721,6202
7092,create,paib-gpu/openb-pod-1756,6203
7093,create,paib-gpu/openb-pod-2857,6204
7094,create,paib-gpu/openb-pod-4928,6205
7095,failed,paib-gpu/openb-pod-2446,6205
7096,create,paib-gpu/openb-pod-3775,6206
7097,create,paib-gpu/openb-pod-4269,6207
7098,create,paib-gpu/openb-pod-0061,6208
7099,create,paib-gpu/openb-pod-0663,6209
7100,create,paib-gpu/openb-pod-6533,6210
7101,create,paib-gpu/openb-pod-7365,6211
7102,create,paib-gpu/openb-pod-5729,6212
7103,create,paib-gpu/openb-pod-1630,6213
7104,create,paib-gpu/openb-pod-1167,6214
7105,failed,paib-gpu/openb-pod-4435,6214
7106,create,paib-gpu/openb-pod-5429,6215
7107,create,paib-gpu/openb-pod-3137,6216
7108,create,paib-gpu/openb-pod-3927,6217
7109,create,paib-gpu/openb-pod-4715,6218
7110,create,paib-gpu/openb-pod-7450,6219
7111,create,paib-gpu/openb-pod-7930,6220
7112,create,paib-gpu/openb-pod-2463,6221
7113,create,paib-gpu/openb-pod-4744,6222
7114,create,paib-gpu/openb-pod-0313,6223
7115,create,paib-gpu/openb-pod-3573,6224
7116,create,paib-gpu/openb-pod-6582,6225
7117,create,paib-gpu/openb-pod-3394,6226
7118,create,paib-gpu/openb-pod-2161,6227
7119,create,paib-gpu/openb-pod-6109,6228
7120,create,paib-gpu/openb-pod-5530,6229
7121,failed,paib-gpu/openb-pod-5980,6229
7122,create,paib-gpu/openb-pod-2224,6230
7123,create,paib-gpu/openb-pod-5737,6231
7124,create,paib-gpu/openb-pod-5452,6232
7125,create,paib-gpu/openb-pod-6493,6233
7126,create,paib-gpu/openb-pod-4257,6234
7127,create,paib-gpu/openb-pod-1866,6235
7128,create,paib-gpu/openb-pod-4047,6236
7129,create,paib-gpu/openb-pod-6817,6237
7130,create,paib-gpu/openb-pod-1572,6238
7131,create,paib-gpu/openb-pod-5620,6239
7132,create,paib-gpu/openb-pod-0424,6240
7133,create,paib-gpu/openb-pod-2869,6241
7134,create,paib-gpu/openb-pod-1559,6242
7135,failed,paib-gpu/openb-pod-5923,6242
7136,failed,paib-gpu/openb-pod-7393,6242
7137,create,paib-gpu/openb-pod-5690,6243
7138,create,paib-gpu/openb-pod-0016,6244
7139,create,paib-gpu/openb-pod-4669,6245
7140,failed,paib-gpu/openb-pod-6046,6245
7141,create,paib-gpu/openb-pod-1096,6246
7142,create,paib-gpu/openb-pod-6194,6247
7143,create,paib-gpu/openb-pod-3805,6248
7144,create,paib-gpu/openb-pod-3303,6249
7145,create,paib-gpu/openb-pod-2951,6250
7146,create,paib-gpu/openb-pod-1815,6251
7147,create,paib-gpu/openb-pod-7130,6252
7148,create,paib-gpu/openb-pod-3234,6253
7149,create,paib-gpu/openb-pod-5199,6254
7150,create,paib-gpu/openb-pod-5386,6255
7151,create,paib-gpu/openb-pod-5527,6256
7152,create,paib-gpu/openb-pod-5549,6257
7153,failed,paib-gpu/openb-pod-0797,6257
7154,create,paib-gpu/openb-pod-7502,6258
7155,failed,paib-gpu/openb-pod-6587,6258
7156,create,paib-gpu/openb-pod-3803,6259
7157,create,paib-gpu/openb-pod-6734,6260
7158,create,paib-gpu/openb-pod-6558,6261
7159,create,paib-gpu/openb-pod-0179,6262
7160,create,paib-gpu/openb-pod-7439,6263
7161,create,paib-gpu/openb-pod-5866,6264
7162,create,paib-gpu/openb-pod-3959,6265
7163,create,paib-gpu/openb-pod-4525,6266
7164,create,paib-gpu/openb-pod-5190,6267
7165,create,paib-gpu/openb-pod-0123,6268
7166,create,paib-gpu/openb-pod-1535,6269
7167,create,paib-gpu/openb-pod-6439,6270
7168,create,paib-gpu/openb-pod-4697,6271
7169,create,paib-gpu/openb-pod-2624,6272
7170,create,paib-gpu/openb-pod-0113,6273
7171,failed,paib-gpu/openb-pod-5186,6273
7172,create,paib-gpu/openb-pod-3018,6274
7173,create,paib-gpu/openb-pod-1694,6275
7174,create,paib-gpu/openb-pod-6857,6276
7175,failed,paib-gpu/openb-pod-2841,6276
7176,create,paib-gpu/openb-pod-4230,6277
7177,create,paib-gpu/openb-pod-0938,6278
7178,create,paib-gpu/openb-pod-1810,6279
7179,create,paib-gpu/openb-pod-7141,6280
7180,create,paib-gpu/openb-pod-4946,6281
7181,create,paib-gpu/openb-pod-4197,6282
7182,create,paib-gpu/openb-pod-1740,6283
7183,create,paib-gpu/openb-pod-4143,6284
7184,create,paib-gpu/openb-pod-4142,6285
7185,create,paib-gpu/openb-pod-1263,6286
7186,create,paib-gpu/openb-pod-5832,6287
7187,failed,paib-gpu/openb-pod-5673,6287
7188,create,paib-gpu/openb-pod-1280,6288
7189,create,paib-gpu/openb-pod-5700,6289
7190,create,paib-gpu/openb-pod-2309,6290
7191,create,paib-gpu/openb-pod-0057,6291
7192,failed,paib-gpu/openb-pod-7454,6291
7193,create,paib-gpu/openb-pod-5292,6292
7194,create,paib-gpu/openb-pod-6552,6293
7195,create,paib-gpu/openb-pod-2519,6294
7196,failed,paib-gpu/openb-pod-6896,6294
7197,create,paib-gpu/openb-pod-1885,6295
7198,failed,paib-gpu/openb-pod-7777,6295
7199,create,paib-gpu/openb-pod-4762,6296
7200,create,paib-gpu/openb-pod-1796,6297
7201,create,paib-gpu/openb-pod-7258,6298
7202,create,paib-gpu/openb-pod-0505,6299
7203,create,paib-gpu/openb-pod-1873,6300
7204,create,paib-gpu/openb-pod-3233,6301
7205,failed,paib-gpu/openb-pod-2718,6301
7206,create,paib-gpu/openb-pod-4943,6302
7207,create,paib-gpu/openb-pod-1829,6303
7208,create,paib-gpu/openb-pod-1195,6304
7209,failed,paib-gpu/openb-pod-3935,6304
7210,failed,paib-gpu/openb-pod-7077,6304
7211,create,paib-gpu/openb-pod-0999,6305
7212,create,paib-gpu/openb-pod-6930,6306
7213,create,paib-gpu/openb-pod-7068,6307
7214,create,paib-gpu/openb-pod-5616,6308
7215,create,paib-gpu/openb-pod-4804,6309
7216,create,paib-gpu/openb-pod-2736,6310
7217,create,paib-gpu/openb-pod-2830,6311
7218,create,paib-gpu/openb-pod-1966,6312
7219,create,paib-gpu/openb-pod-6056,6313
7220,create,paib-gpu/openb-pod-3576,6314
7221,create,paib-gpu/openb-pod-1566,6315
7222,failed,paib-gpu/openb-pod-3736,6315
7223,create,paib-gpu/openb-pod-4529,6316
7224,create,paib-gpu/openb-pod-1973,6317
7225,failed,paib-gpu/openb-pod-4102,6317
7226,create,paib-gpu/openb-pod-6223,6318
7227,create,paib-gpu/openb-pod-3333,6319
7228,create,paib-gpu/openb-pod-2865,6320
7229,failed,paib-gpu/openb-pod-0487,6320
7230,failed,paib-gpu/openb-pod-4827,6320
7231,create,paib-gpu/openb-pod-1252,6321
7232,failed,paib-gpu/openb-pod-7381,6321
7233,failed,paib-gpu/openb-pod-1650,6321
7234,create,paib-gpu/openb-pod-5784,6322
7235,create,paib-gpu/openb-pod-2219,6323
7236,create,paib-gpu/openb-pod-4686,6324
7237,failed,paib-gpu/openb-pod-4240,6324
7238,create,paib-gpu/openb-pod-0136,6325
7239,create,paib-gpu/openb-pod-5934,6326
7240,create,paib-gpu/openb-pod-4111,6327
7241,create,paib-gpu/openb-pod-4913,6328
7242,create,paib-gpu/openb-pod-5855,6329
7243,create,paib-gpu/openb-pod-4595,6330
7244,failed,paib-gpu/openb-pod-4517,6330
7245,create,paib-gpu/openb-pod-0991,6331
7246,create,paib-gpu/openb-pod-6369,6332
7247,create,paib-gpu/openb-pod-8045,6333
7248,create,paib-gpu/openb-pod-3922,6334
7249,create,paib-gpu/openb-pod-4515,6335
7250,create,paib-gpu/openb-pod-4712,6336
7251,create,paib-gpu/openb-pod-4063,6337
7252,failed,paib-gpu/openb-pod-7186,6337
7253,failed,paib-gpu/openb-pod-3379,6337
7254,create,paib-gpu/openb-pod-7726,6338
7255,create,paib-gpu/openb-pod-0898,6339
7256,create,paib-gpu/openb-pod-0303,6340
7257,create,paib-gpu/openb-pod-6722,6341
7258,failed,paib-gpu/openb-pod-6361,6341
7259,create,paib-gpu/openb-pod-0150,6342
7260,create,paib-gpu/openb-pod-4337,6343
7261,create,paib-gpu/openb-pod-6943,6344
7262,create,paib-gpu/openb-pod-6281,6345
7263,create,paib-gpu/openb-pod-7634,6346
7264,create,paib-gpu/openb-pod-0047,6347
7265,create,paib-gpu/openb-pod-5233,6348
7266,create,paib-gpu/openb-pod-0315,6349
7267,create,paib-gpu/openb-pod-3482,6350
7268,create,paib-gpu/openb-pod-5959,6351
7269,create,paib-gpu/openb-pod-3227,6352
7270,create,paib-gpu/openb-pod-7410,6353
7271,failed,paib-gpu/openb-pod-4619,6353
7272,create,paib-gpu/openb-pod-0271,6354
7273,failed,paib-gpu/openb-pod-5000,6354
7274,failed,paib-gpu/openb-pod-6013,6354
7275,create,paib-gpu/openb-pod-2334,6355
7276,create,paib-gpu/openb-pod-4902,6356
7277,failed,paib-gpu/openb-pod-5300,6356
7278,create,paib-gpu/openb-pod-6000,6357
7279,create,paib-gpu/openb-pod-1946,6358
7280,create,paib-gpu/openb-pod-0862,6359
7281,create,paib-gpu/openb-pod-6444,6360
7282,failed,paib-gpu/openb-pod-5149,6360
7283,create,paib-gpu/openb-pod-4080,6361
7284,create,paib-gpu/openb-pod-4695,6362
7285,failed,paib-gpu/openb-pod-6913,6362
7286,create,paib-gpu/openb-pod-1950,6363
7287,create,paib-gpu/openb-pod-3610,6364
7288,create,paib-gpu/openb-pod-1256,6365
7289,create,paib-gpu/openb-pod-4924,6366
7290,create,paib-gpu/openb-pod-7597,6367
7291,create,paib-gpu/openb-pod-1362,6368
7292,create,paib-gpu/openb-pod-0252,6369
7293,failed,paib-gpu/openb-pod-3439,6369
7294,create,paib-gpu/openb-pod-1261,6370
7295,create,paib-gpu/openb-pod-5850,6371
7296,create,paib-gpu/openb-pod-6732,6372
7297,create,paib-gpu/openb-pod-8123,6373
7298,create,paib-gpu/openb-pod-1172,6374
7299,create,paib-gpu/openb-pod-4895,6375
7300,create,paib-gpu/openb-pod-6536,6376
7301,failed,paib-gpu/openb-pod-2345,6376
7302,failed,paib-gpu/openb-pod-3931,6376
7303,create,paib-gpu/openb-pod-4746,6377
7304,create,paib-gpu/openb-pod-2243,6378
7305,create,paib-gpu/openb-pod-7806,6379
7306,create,paib-gpu/openb-pod-1439,6380
7307,create,paib-gpu/openb-pod-0305,6381
7308,failed,paib-gpu/openb-pod-0145,6381
7309,create,paib-gpu/openb-pod-7529,6382
7310,create,paib-gpu/openb-pod-6145,6383
7311,create,paib-gpu/openb-pod-2086,6384
7312,create,paib-gpu/openb-pod-2121,6385
7313,create,paib-gpu/openb-pod-2600,6386
7314,create,paib-gpu/openb-pod-8007,6387
7315,create,paib-gpu/openb-pod-7650,6388
7316,failed,paib-gpu/openb-pod-7475,6388
7317,failed,paib-gpu/openb-pod-2409,6388
7318,create,paib-gpu/openb-pod-7552,6389
7319,create,paib-gpu/openb-pod-4807,6390
7320,create,paib-gpu/openb-pod-3661,6391
7321,create,paib-gpu/openb-pod-0412,6392
7322,create,paib-gpu/openb-pod-3920,6393
7323,create,paib-gpu/openb-pod-0699,6394
7324,create,paib-gpu/openb-pod-1686,6395
7325,create,paib-gpu/openb-pod-4894,6396
7326,create,paib-gpu/openb-pod-0465,6397
7327,create,paib-gpu/openb-pod-7705,6398
7328,create,paib-gpu/openb-pod-7715,6399
7329,create,paib-gpu/openb-pod-4028,6400
7330,create,paib-gpu/openb-pod-1495,6401
7331,create,paib-gpu/openb-pod-3531,6402
7332,create,paib-gpu/openb-pod-0901,6403
7333,failed,paib-gpu/openb-pod-5018,6403
7334,create,paib-gpu/openb-pod-6453,6404
7335,create,paib-gpu/openb-pod-7633,6405
7336,create,paib-gpu/openb-pod-7433,6406
7337,create,paib-gpu/openb-pod-6321,6407
7338,create,paib-gpu/openb-pod-1822,6408
7339,create,paib-gpu/openb-pod-4305,6409
7340,failed,paib-gpu/openb-pod-4950,6409
7341,create,paib-gpu/openb-pod-4898,6410
7342,failed,paib-gpu/openb-pod-1300,6410
7343,create,paib-gpu/openb-pod-3570,6411
7344,create,paib-gpu/openb-pod-3282,6412
7345,create,paib-gpu/openb-pod-3036,6413
7346,failed,paib-gpu/openb-pod-1736,6413
7347,create,paib-gpu/openb-pod-2555,6414
7348,create,paib-gpu/openb-pod-6052,6415
7349,create,paib-gpu/openb-pod-4516,6416
7350,create,paib-gpu/openb-pod-0945,6417
7351,create,paib-gpu/openb-pod-6580,6418
7352,create,paib-gpu/openb-pod-2886,6419
7353,create,paib-gpu/openb-pod-0158,6420
7354,create,paib-gpu/openb-pod-7505,6421
7355,create,paib-gpu/openb-pod-7980,6422
7356,create,paib-gpu/openb-pod-1926,6423
7357,create,paib-gpu/openb-pod-3354,6424
7358,failed,paib-gpu/openb-pod-7197,6424
7359,failed,paib-gpu/openb-pod-7270,6424
7360,failed,paib-gpu/openb-pod-4394,6424
7361,create,paib-gpu/openb-pod-2428,6425
7362,create,paib-gpu/openb-pod-1098,6426
7363,create,paib-gpu/openb-pod-0051,6427
7364,create,paib-gpu/openb-pod-0993,6428
7365,create,paib-gpu/openb-pod-6122,6429
7366,failed,paib-gpu/openb-pod-3284,6429
7367,failed,paib-gpu/openb-pod-3411,6429
7368,create,paib-gpu/openb-pod-6168,6430
7369,create,paib-gpu/openb-pod-1485,6431
7370,create,paib-gpu/openb-pod-4637,6432
7371,create,paib-gpu/openb-pod-0439,6433
7372,create,paib-gpu/openb-pod-2416,6434
7373,create,paib-gpu/openb-pod-5148,6435
7374,create,paib-gpu/openb-pod-7853,6436
7375,create,paib-gpu/openb-pod-6751,6437
7376,create,paib-gpu/openb-pod-0595,6438
7377,create,paib-gpu/openb-pod-5933,6439
7378,create,paib-gpu/openb-pod-5103,6440
7379,create,paib-gpu/openb-pod-7000,6441
7380,create,paib-gpu/openb-pod-0027,6442
7381,failed,paib-gpu/openb-pod-2565,6442
7382,create,paib-gpu/openb-pod-1226,6443
7383,create,paib-gpu/openb-pod-6717,6444
7384,failed,paib-gpu/openb-pod-7832,6444
7385,create,paib-gpu/openb-pod-5023,6445
7386,create,paib-gpu/openb-pod-3513,6446
7387,create,paib-gpu/openb-pod-2038,6447
7388,failed,paib-gpu/openb-pod-5087,6447
7389,create,paib-gpu/openb-pod-5002,6448
7390,create,paib-gpu/openb-pod-1768,6449
7391,failed,paib-gpu/openb-pod-4714,6449
7392,create,paib-gpu/openb-pod-4182,6450
7393,failed,paib-gpu/openb-pod-6577,6450
7394,create,paib-gpu/openb-pod-1453,6451
7395,create,paib-gpu/openb-pod-4639,6452
7396,create,paib-gpu/openb-pod-4702,6453
7397,create,paib-gpu/openb-pod-6397,6454
7398,create,paib-gpu/openb-pod-2368,6455
7399,failed,paib-gpu/openb-pod-1598,6455
7400,failed,paib-gpu/openb-pod-2451,6455
7401,create,paib-gpu/openb-pod-4602,6456
7402,create,paib-gpu/openb-pod-7926,6457
7403,create,paib-gpu/openb-pod-1721,6458
7404,create,paib-gpu/openb-pod-1666,6459
7405,failed,paib-gpu/openb-pod-3483,6459
7406,create,paib-gpu/openb-pod-0629,6460
7407,create,paib-gpu/openb-pod-0322,6461
7408,create,paib-gpu/openb-pod-3643,6462
7409,create,paib-gpu/openb-pod-6953,6463
7410,create,paib-gpu/openb-pod-3147,6464
7411,failed,paib-gpu/openb-pod-6687,6464
7412,create,paib-gpu/openb-pod-2305,6465
7413,create,paib-gpu/openb-pod-6141,6466
7414,create,paib-gpu/openb-pod-0551,6467
7415,create,paib-gpu/openb-pod-4678,6468
7416,create,paib-gpu/openb-pod-1333,6469
7417,create,paib-gpu/openb-pod-5472,6470
7418,create,paib-gpu/openb-pod-7368,6471
7419,create,paib-gpu/openb-pod-7688,6472
7420,create,paib-gpu/openb-pod-5055,6473
7421,create,paib-gpu/openb-pod-1141,6474
7422,failed,paib-gpu/openb-pod-1862,6474
7423,create,paib-gpu/openb-pod-0906,6475
7424,create,paib-gpu/openb-pod-4583,6476
7425,create,paib-gpu/openb-pod-6338,6477
7426,create,paib-gpu/openb-pod-1920,6478
7427,create,paib-gpu/openb-pod-0500,6479
7428,failed,paib-gpu/openb-pod-1730,6479
7429,failed,paib-gpu/openb-pod-6188,6479
7430,failed,paib-gpu/openb-pod-0521,6479
7431,create,paib-gpu/openb-pod-7667,6480
7432,failed,paib-gpu/openb-pod-1488,6480
7433,create,paib-gpu/openb-pod-6828,6481
7434,create,paib-gpu/openb-pod-7778,6482
7435,create,paib-gpu/openb-pod-2563,6483
7436,create,paib-gpu/openb-pod-7601,6484
7437,create,paib-gpu/openb-pod-6615,6485
7438,create,paib-gpu/openb-pod-5125,6486
7439,create,paib-gpu/openb-pod-3437,6487
7440,create,paib-gpu/openb-pod-5454,6488
7441,create,paib-gpu/openb-pod-2659,6489
7442,create,paib-gpu/openb-pod-2560,6490
7443,failed,paib-gpu/openb-pod-6258,6490
7444,create,paib-gpu/openb-pod-6600,6491
7445,create,paib-gpu/openb-pod-5884,6492
7446,create,paib-gpu/openb-pod-1827,6493
7447,create,paib-gpu/openb-pod-4505,6494
7448,create,paib-gpu/openb-pod-5364,6495
7449,create,paib-gpu/openb-pod-1073,6496
7450,create,paib-gpu/openb-pod-5790,6497
7451,create,paib-gpu/openb-pod-6783,6498
7452,create,paib-gpu/openb-pod-6422,6499
7453,failed,paib-gpu/openb-pod-1080,6499
7454,create,paib-gpu/openb-pod-6565,6500
7455,create,paib-gpu/openb-pod-6833,6501
7456,failed,paib-gpu/openb-pod-3572,6501
7457,create,paib-gpu/openb-pod-2861,6502
7458,create,paib-gpu/openb-pod-0423,6503
7459,create,paib-gpu/openb-pod-7837,6504
7460,create,paib-gpu/openb-pod-0657,6505
7461,create,paib-gpu/openb-pod-2790,6506
7462,create,paib-gpu/openb-pod-5078,6507
7463,failed,paib-gpu/openb-pod-2805,6507
7464,create,paib-gpu/openb-pod-7107,6508
7465,create,paib-gpu/openb-pod-3567,6509
7466,create,paib-gpu/openb-pod-3459,6510
7467,create,paib-gpu/openb-pod-5957,6511
7468,create,paib-gpu/openb-pod-2042,6512
7469,create,paib-gpu/openb-pod-5876,6513
7470,failed,paib-gpu/openb-pod-3915,6513
7471,create,paib-gpu/openb-pod-0076,6514
7472,create,paib-gpu/openb-pod-8048,6515
7473,failed,paib-gpu/openb-pod-5954,6515
7474,create,paib-gpu/openb-pod-5360,6516
7475,create,paib-gpu/openb-pod-2482,6517
7476,failed,paib-gpu/openb-pod-0770,6517
7477,create,paib-gpu/openb-pod-1874,6518
7478,create,paib-gpu/openb-pod-2261,6519
7479,create,paib-gpu/openb-pod-5424,6520
7480,create,paib-gpu/openb-pod-3515,6521
7481,failed,paib-gpu/openb-pod-2820,6521
7482,failed,paib-gpu/openb-pod-0174,6521
7483,create,paib-gpu/openb-pod-7690,6522
7484,create,paib-gpu/openb-pod-2366,6523
7485,create,paib-gpu/openb-pod-0518,6524
7486,create,paib-gpu/openb-pod-1356,6525
7487,create,paib-gpu/openb-pod-6678,6526
7488,create,paib-gpu/openb-pod-4415,6527
7489,create,paib-gpu/openb-pod-1054,6528
7490,create,paib-gpu/openb-pod-6984,6529
7491,create,paib-gpu/openb-pod-3023,6530
7492,create,paib-gpu/openb-pod-6836,6531
7493,create,paib-gpu/openb-pod-5719,6532
7494,create,paib-gpu/openb-pod-5531,6533
7495,create,paib-gpu/openb-pod-0980,6534
7496,create,paib-gpu/openb-pod-7474,6535
7497,create,paib-gpu/openb-pod-4941,6536
7498,failed,paib-gpu/openb-pod-2839,6536
7499,create,paib-gpu/openb-pod-1220,6537
7500,create,paib-gpu/openb-pod-2430,6538
7501,failed,paib-gpu/openb-pod-6525,6538
7502,create,paib-gpu/openb-pod-8056,6539
7503,create,paib-gpu/openb-pod-2080,6540
7504,create,paib-gpu/openb-pod-6987,6541
7505,create,paib-gpu/openb-pod-4351,6542
7506,create,paib-gpu/openb-pod-1935,6543
7507,failed,paib-gpu/openb-pod-1068,6543
7508,create,paib-gpu/openb-pod-1552,6544
7509,create,paib-gpu/openb-pod-4600,6545
7510,create,paib-gpu/openb-pod-3146,6546
7511,create,paib-gpu/openb-pod-3184,6547
7512,create,paib-gpu/openb-pod-2549,6548
7513,create,paib-gpu/openb-pod-0191,6549
7514,create,paib-gpu/openb-pod-1996,6550
7515,failed,paib-gpu/openb-pod-0534,6550
7516,failed,paib-gpu/openb-pod-4036,6550
7517,create,paib-gpu/openb-pod-4123,6551
7518,create,paib-gpu/openb-pod-2427,6552
7519,create,paib-gpu/openb-pod-0344,6553
7520,create,paib-gpu/openb-pod-3335,6554
7521,create,paib-gpu/openb-pod-2660,6555
7522,create,paib-gpu/openb-pod-0235,6556
7523,failed,paib-gpu/openb-pod-3001,6556
