ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-id,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-event,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-pod_name,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-cum_pod
5987,failed,paib-gpu/openb-pod-4568,5016
5988,failed,paib-gpu/openb-pod-5293,5016
5989,create,paib-gpu/openb-pod-6224,5017
5990,create,paib-gpu/openb-pod-6498,5018
5991,create,paib-gpu/openb-pod-5963,5019
5992,create,paib-gpu/openb-pod-2323,5020
5993,create,paib-gpu/openb-pod-0204,5021
5994,failed,paib-gpu/openb-pod-1626,5021
5995,failed,paib-gpu/openb-pod-3828,5021
5996,create,paib-gpu/openb-pod-3574,5022
5997,failed,paib-gpu/openb-pod-7351,5022
5998,create,paib-gpu/openb-pod-8025,5023
5999,create,paib-gpu/openb-pod-1979,5024
6000,create,paib-gpu/openb-pod-2417,5025
6001,create,paib-gpu/openb-pod-2586,5026
6002,create,paib-gpu/openb-pod-2102,5027
6003,failed,paib-gpu/openb-pod-7482,5027
6004,create,paib-gpu/openb-pod-3028,5028
6005,create,paib-gpu/openb-pod-7623,5029
6006,create,paib-gpu/openb-pod-6932,5030
6007,create,paib-gpu/openb-pod-6262,5031
6008,create,paib-gpu/openb-pod-6457,5032
6009,create,paib-gpu/openb-pod-2921,5033
6010,create,paib-gpu/openb-pod-4944,5034
6011,create,paib-gpu/openb-pod-3708,5035
6012,create,paib-gpu/openb-pod-0550,5036
6013,create,paib-gpu/openb-pod-5041,5037
6014,create,paib-gpu/openb-pod-7224,5038
6015,failed,paib-gpu/openb-pod-3259,5038
6016,create,paib-gpu/openb-pod-6384,5039
6017,create,paib-gpu/openb-pod-3529,5040
6018,create,paib-gpu/openb-pod-2315,5041
6019,create,paib-gpu/openb-pod-4658,5042
6020,create,paib-gpu/openb-pod-7755,5043
6021,create,paib-gpu/openb-pod-5175,5044
6022,failed,paib-gpu/openb-pod-4969,5044
6023,create,paib-gpu/openb-pod-6483,5045
6024,create,paib-gpu/openb-pod-5789,5046
6025,failed,paib-gpu/openb-pod-3868,5046
6026,create,paib-gpu/openb-pod-4629,5047
6027,failed,paib-gpu/openb-pod-1683,5047
6028,create,paib-gpu/openb-pod-2177,5048
6029,create,paib-gpu/openb-pod-1155,5049
6030,create,paib-gpu/openb-pod-1461,5050
6031,create,paib-gpu/openb-pod-4228,5051
6032,failed,paib-gpu/openb-pod-1931,5051
6033,create,paib-gpu/openb-pod-0049,5052
6034,create,paib-gpu/openb-pod-6749,5053
6035,create,paib-gpu/openb-pod-5165,5054
6036,failed,paib-gpu/openb-pod-0449,5054
6037,create,paib-gpu/openb-pod-2576,5055
6038,create,paib-gpu/openb-pod-3248,5056
6039,failed,paib-gpu/openb-pod-1700,5056
6040,create,paib-gpu/openb-pod-6416,5057
6041,create,paib-gpu/openb-pod-4309,5058
6042,create,paib-gpu/openb-pod-7495,5059
6043,create,paib-gpu/openb-pod-4188,5060
6044,create,paib-gpu/openb-pod-6179,5061
6045,create,paib-gpu/openb-pod-6020,5062
6046,create,paib-gpu/openb-pod-3871,5063
6047,failed,paib-gpu/openb-pod-3006,5063
6048,create,paib-gpu/openb-pod-5335,5064
6049,create,paib-gpu/openb-pod-3569,5065
6050,failed,paib-gpu/openb-pod-5063,5065
6051,create,paib-gpu/openb-pod-0091,5066
6052,failed,paib-gpu/openb-pod-4331,5066
6053,create,paib-gpu/openb-pod-7932,5067
6054,create,paib-gpu/openb-pod-5816,5068
6055,create,paib-gpu/openb-pod-7358,5069
6056,create,paib-gpu/openb-pod-4842,5070
6057,create,paib-gpu/openb-pod-6366,5071
6058,create,paib-gpu/openb-pod-5536,5072
6059,create,paib-gpu/openb-pod-0563,5073
6060,create,paib-gpu/openb-pod-7593,5074
6061,failed,paib-gpu/openb-pod-5840,5074
6062,failed,paib-gpu/openb-pod-1942,5074
6063,failed,paib-gpu/openb-pod-5996,5074
6064,failed,paib-gpu/openb-pod-2438,5074
6065,failed,paib-gpu/openb-pod-5405,5074
6066,create,paib-gpu/openb-pod-2317,5075
6067,create,paib-gpu/openb-pod-3046,5076
6068,failed,paib-gpu/openb-pod-3751,5076
6069,failed,paib-gpu/openb-pod-0846,5076
6070,create,paib-gpu/openb-pod-4010,5077
6071,create,paib-gpu/openb-pod-0330,5078
6072,create,paib-gpu/openb-pod-2018,5079
6073,create,paib-gpu/openb-pod-3200,5080
6074,create,paib-gpu/openb-pod-6775,5081
6075,create,paib-gpu/openb-pod-3672,5082
6076,create,paib-gpu/openb-pod-2275,5083
6077,create,paib-gpu/openb-pod-3323,5084
6078,create,paib-gpu/openb-pod-5783,5085
6079,failed,paib-gpu/openb-pod-5046,5085
6080,failed,paib-gpu/openb-pod-5071,5085
6081,create,paib-gpu/openb-pod-1286,5086
6082,create,paib-gpu/openb-pod-5508,5087
6083,create,paib-gpu/openb-pod-1884,5088
6084,create,paib-gpu/openb-pod-7878,5089
6085,create,paib-gpu/openb-pod-7151,5090
6086,create,paib-gpu/openb-pod-5086,5091
6087,create,paib-gpu/openb-pod-5691,5092
6088,create,paib-gpu/openb-pod-5742,5093
6089,create,paib-gpu/openb-pod-3486,5094
6090,create,paib-gpu/openb-pod-5873,5095
6091,create,paib-gpu/openb-pod-0739,5096
6092,create,paib-gpu/openb-pod-6360,5097
6093,create,paib-gpu/openb-pod-5266,5098
6094,create,paib-gpu/openb-pod-1670,5099
6095,create,paib-gpu/openb-pod-5951,5100
6096,create,paib-gpu/openb-pod-2914,5101
6097,failed,paib-gpu/openb-pod-5045,5101
6098,create,paib-gpu/openb-pod-6636,5102
6099,create,paib-gpu/openb-pod-3338,5103
6100,create,paib-gpu/openb-pod-1911,5104
6101,failed,paib-gpu/openb-pod-7983,5104
6102,failed,paib-gpu/openb-pod-4054,5104
6103,create,paib-gpu/openb-pod-6333,5105
6104,create,paib-gpu/openb-pod-3495,5106
6105,failed,paib-gpu/openb-pod-4089,5106
6106,create,paib-gpu/openb-pod-2512,5107
6107,failed,paib-gpu/openb-pod-0348,5107
6108,create,paib-gpu/openb-pod-2755,5108
6109,create,paib-gpu/openb-pod-5579,5109
6110,create,paib-gpu/openb-pod-4149,5110
6111,create,paib-gpu/openb-pod-1651,5111
6112,failed,paib-gpu/openb-pod-5971,5111
6113,create,paib-gpu/openb-pod-0217,5112
6114,create,paib-gpu/openb-pod-4397,5113
6115,create,paib-gpu/openb-pod-7523,5114
6116,create,paib-gpu/openb-pod-7622,5115
6117,create,paib-gpu/openb-pod-4890,5116
6118,failed,paib-gpu/openb-pod-7618,5116
6119,create,paib-gpu/openb-pod-6454,5117
6120,create,paib-gpu/openb-pod-0509,5118
6121,failed,paib-gpu/openb-pod-3619,5118
6122,create,paib-gpu/openb-pod-7624,5119
6123,create,paib-gpu/openb-pod-6970,5120
6124,failed,paib-gpu/openb-pod-7162,5120
6125,create,paib-gpu/openb-pod-2648,5121
6126,create,paib-gpu/openb-pod-2739,5122
6127,create,paib-gpu/openb-pod-4079,5123
6128,failed,paib-gpu/openb-pod-2011,5123
6129,create,paib-gpu/openb-pod-5520,5124
6130,failed,paib-gpu/openb-pod-5590,5124
6131,failed,paib-gpu/openb-pod-0307,5124
6132,create,paib-gpu/openb-pod-1325,5125
6133,create,paib-gpu/openb-pod-1501,5126
6134,failed,paib-gpu/openb-pod-2156,5126
6135,create,paib-gpu/openb-pod-1968,5127
6136,create,paib-gpu/openb-pod-1932,5128
6137,create,paib-gpu/openb-pod-2192,5129
6138,failed,paib-gpu/openb-pod-1882,5129
6139,create,paib-gpu/openb-pod-3943,5130
6140,create,paib-gpu/openb-pod-4710,5131
6141,create,paib-gpu/openb-pod-5392,5132
6142,create,paib-gpu/openb-pod-1198,5133
6143,create,paib-gpu/openb-pod-0977,5134
6144,create,paib-gpu/openb-pod-0228,5135
6145,create,paib-gpu/openb-pod-5891,5136
6146,create,paib-gpu/openb-pod-5268,5137
6147,failed,paib-gpu/openb-pod-4456,5137
6148,failed,paib-gpu/openb-pod-1506,5137
6149,create,paib-gpu/openb-pod-2420,5138
6150,create,paib-gpu/openb-pod-2167,5139
6151,create,paib-gpu/openb-pod-3524,5140
6152,failed,paib-gpu/openb-pod-3460,5140
6153,create,paib-gpu/openb-pod-0672,5141
6154,create,paib-gpu/openb-pod-6103,5142
6155,create,paib-gpu/openb-pod-3994,5143
6156,create,paib-gpu/openb-pod-6035,5144
6157,create,paib-gpu/openb-pod-3953,5145
6158,create,paib-gpu/openb-pod-0048,5146
6159,create,paib-gpu/openb-pod-2007,5147
6160,create,paib-gpu/openb-pod-6651,5148
6161,create,paib-gpu/openb-pod-1497,5149
6162,create,paib-gpu/openb-pod-5625,5150
6163,failed,paib-gpu/openb-pod-2723,5150
6164,failed,paib-gpu/openb-pod-5032,5150
6165,create,paib-gpu/openb-pod-3188,5151
6166,create,paib-gpu/openb-pod-4327,5152
6167,create,paib-gpu/openb-pod-5670,5153
6168,create,paib-gpu/openb-pod-1739,5154
6169,create,paib-gpu/openb-pod-0502,5155
6170,create,paib-gpu/openb-pod-0093,5156
6171,create,paib-gpu/openb-pod-8055,5157
6172,failed,paib-gpu/openb-pod-4349,5157
6173,create,paib-gpu/openb-pod-7636,5158
6174,create,paib-gpu/openb-pod-0514,5159
6175,create,paib-gpu/openb-pod-0088,5160
6176,failed,paib-gpu/openb-pod-3765,5160
6177,create,paib-gpu/openb-pod-2220,5161
6178,create,paib-gpu/openb-pod-5076,5162
6179,failed,paib-gpu/openb-pod-5511,5162
6180,create,paib-gpu/openb-pod-3478,5163
6181,failed,paib-gpu/openb-pod-4720,5163
6182,create,paib-gpu/openb-pod-4899,5164
6183,create,paib-gpu/openb-pod-8118,5165
6184,create,paib-gpu/openb-pod-4244,5166
6185,create,paib-gpu/openb-pod-5358,5167
6186,create,paib-gpu/openb-pod-4386,5168
6187,failed,paib-gpu/openb-pod-5191,5168
6188,create,paib-gpu/openb-pod-4753,5169
6189,create,paib-gpu/openb-pod-2423,5170
6190,create,paib-gpu/openb-pod-4653,5171
6191,create,paib-gpu/openb-pod-5351,5172
6192,failed,paib-gpu/openb-pod-1375,5172
6193,create,paib-gpu/openb-pod-1539,5173
6194,create,paib-gpu/openb-pod-7742,5174
6195,failed,paib-gpu/openb-pod-6921,5174
6196,create,paib-gpu/openb-pod-7543,5175
6197,create,paib-gpu/openb-pod-3420,5176
6198,failed,paib-gpu/openb-pod-3480,5176
6199,create,paib-gpu/openb-pod-4502,5177
6200,create,paib-gpu/openb-pod-1046,5178
6201,create,paib-gpu/openb-pod-3047,5179
6202,create,paib-gpu/openb-pod-6447,5180
6203,create,paib-gpu/openb-pod-4866,5181
6204,create,paib-gpu/openb-pod-4646,5182
6205,create,paib-gpu/openb-pod-2234,5183
6206,create,paib-gpu/openb-pod-7272,5184
6207,create,paib-gpu/openb-pod-6578,5185
6208,create,paib-gpu/openb-pod-1470,5186
6209,failed,paib-gpu/openb-pod-5516,5186
6210,create,paib-gpu/openb-pod-5818,5187
6211,create,paib-gpu/openb-pod-7696,5188
6212,failed,paib-gpu/openb-pod-6159,5188
6213,create,paib-gpu/openb-pod-3757,5189
6214,failed,paib-gpu/openb-pod-6313,5189
6215,create,paib-gpu/openb-pod-6125,5190
6216,failed,paib-gpu/openb-pod-0877,5190
6217,create,paib-gpu/openb-pod-8028,5191
6218,create,paib-gpu/openb-pod-2778,5192
6219,create,paib-gpu/openb-pod-1277,5193
6220,create,paib-gpu/openb-pod-5189,5194
6221,create,paib-gpu/openb-pod-2313,5195
6222,create,paib-gpu/openb-pod-4999,5196
6223,failed,paib-gpu/openb-pod-7104,5196
6224,create,paib-gpu/openb-pod-2213,5197
6225,failed,paib-gpu/openb-pod-3946,5197
6226,create,paib-gpu/openb-pod-6648,5198
6227,create,paib-gpu/openb-pod-2468,5199
6228,failed,paib-gpu/openb-pod-7739,5199
6229,failed,paib-gpu/openb-pod-6645,5199
6230,create,paib-gpu/openb-pod-7875,5200
6231,create,paib-gpu/openb-pod-4755,5201
6232,create,paib-gpu/openb-pod-7743,5202
6233,failed,paib-gpu/openb-pod-3092,5202
6234,create,paib-gpu/openb-pod-7704,5203
6235,create,paib-gpu/openb-pod-0642,5204
6236,failed,paib-gpu/openb-pod-5402,5204
6237,failed,paib-gpu/openb-pod-1582,5204
6238,create,paib-gpu/openb-pod-3877,5205
6239,create,paib-gpu/openb-pod-6322,5206
6240,failed,paib-gpu/openb-pod-1104,5206
6241,create,paib-gpu/openb-pod-1555,5207
6242,create,paib-gpu/openb-pod-1907,5208
6243,create,paib-gpu/openb-pod-5561,5209
6244,create,paib-gpu/openb-pod-2864,5210
6245,failed,paib-gpu/openb-pod-5555,5210
6246,failed,paib-gpu/openb-pod-1623,5210
6247,create,paib-gpu/openb-pod-1308,5211
6248,create,paib-gpu/openb-pod-4428,5212
6249,failed,paib-gpu/openb-pod-1529,5212
6250,create,paib-gpu/openb-pod-2917,5213
6251,create,paib-gpu/openb-pod-6523,5214
6252,create,paib-gpu/openb-pod-1963,5215
6253,failed,paib-gpu/openb-pod-0192,5215
6254,failed,paib-gpu/openb-pod-7127,5215
6255,create,paib-gpu/openb-pod-3892,5216
6256,create,paib-gpu/openb-pod-5183,5217
6257,create,paib-gpu/openb-pod-4282,5218
6258,create,paib-gpu/openb-pod-0005,5219
6259,create,paib-gpu/openb-pod-7862,5220
6260,create,paib-gpu/openb-pod-1977,5221
6261,create,paib-gpu/openb-pod-6462,5222
6262,create,paib-gpu/openb-pod-6486,5223
6263,create,paib-gpu/openb-pod-2267,5224
6264,create,paib-gpu/openb-pod-5345,5225
6265,create,paib-gpu/openb-pod-3530,5226
6266,create,paib-gpu/openb-pod-0353,5227
6267,failed,paib-gpu/openb-pod-7648,5227
6268,failed,paib-gpu/openb-pod-3867,5227
6269,create,paib-gpu/openb-pod-1526,5228
6270,create,paib-gpu/openb-pod-1961,5229
6271,create,paib-gpu/openb-pod-4847,5230
6272,failed,paib-gpu/openb-pod-7018,5230
6273,failed,paib-gpu/openb-pod-6307,5230
6274,create,paib-gpu/openb-pod-6786,5231
6275,create,paib-gpu/openb-pod-5708,5232
6276,create,paib-gpu/openb-pod-7961,5233
6277,create,paib-gpu/openb-pod-5571,5234
6278,create,paib-gpu/openb-pod-0899,5235
6279,create,paib-gpu/openb-pod-6906,5236
6280,create,paib-gpu/openb-pod-4460,5237
6281,create,paib-gpu/openb-pod-3545,5238
6282,create,paib-gpu/openb-pod-1943,5239
6283,create,paib-gpu/openb-pod-7029,5240
6284,create,paib-gpu/openb-pod-7069,5241
6285,failed,paib-gpu/openb-pod-0317,5241
6286,create,paib-gpu/openb-pod-5273,5242
6287,create,paib-gpu/openb-pod-1028,5243
6288,create,paib-gpu/openb-pod-2919,5244
6289,create,paib-gpu/openb-pod-5697,5245
6290,failed,paib-gpu/openb-pod-2935,5245
6291,create,paib-gpu/openb-pod-4574,5246
6292,create,paib-gpu/openb-pod-5456,5247
6293,create,paib-gpu/openb-pod-7342,5248
6294,create,paib-gpu/openb-pod-2456,5249
6295,create,paib-gpu/openb-pod-1063,5250
6296,create,paib-gpu/openb-pod-1536,5251
6297,create,paib-gpu/openb-pod-2440,5252
6298,create,paib-gpu/openb-pod-1454,5253
6299,create,paib-gpu/openb-pod-6935,5254
6300,create,paib-gpu/openb-pod-4072,5255
6301,create,paib-gpu/openb-pod-5654,5256
6302,create,paib-gpu/openb-pod-7276,5257
6303,create,paib-gpu/openb-pod-3111,5258
6304,create,paib-gpu/openb-pod-4191,5259
6305,create,paib-gpu/openb-pod-1384,5260
6306,create,paib-gpu/openb-pod-7619,5261
6307,create,paib-gpu/openb-pod-3896,5262
6308,create,paib-gpu/openb-pod-0148,5263
6309,create,paib-gpu/openb-pod-1469,5264
6310,failed,paib-gpu/openb-pod-1639,5264
6311,create,paib-gpu/openb-pod-6829,5265
6312,create,paib-gpu/openb-pod-3138,5266
6313,create,paib-gpu/openb-pod-1313,5267
6314,create,paib-gpu/openb-pod-5368,5268
6315,create,paib-gpu/openb-pod-6198,5269
6316,create,paib-gpu/openb-pod-1079,5270
6317,failed,paib-gpu/openb-pod-2347,5270
6318,create,paib-gpu/openb-pod-3069,5271
6319,create,paib-gpu/openb-pod-8070,5272
6320,create,paib-gpu/openb-pod-8120,5273
6321,failed,paib-gpu/openb-pod-1468,5273
6322,create,paib-gpu/openb-pod-0066,5274
6323,create,paib-gpu/openb-pod-7513,5275
6324,create,paib-gpu/openb-pod-7404,5276
6325,create,paib-gpu/openb-pod-2575,5277
6326,failed,paib-gpu/openb-pod-5403,5277
6327,create,paib-gpu/openb-pod-0374,5278
6328,create,paib-gpu/openb-pod-4454,5279
6329,create,paib-gpu/openb-pod-7360,5280
6330,failed,paib-gpu/openb-pod-7139,5280
6331,failed,paib-gpu/openb-pod-3433,5280
6332,failed,paib-gpu/openb-pod-0659,5280
6333,failed,paib-gpu/openb-pod-1062,5280
6334,failed,paib-gpu/openb-pod-6429,5280
6335,create,paib-gpu/openb-pod-0867,5281
6336,create,paib-gpu/openb-pod-2221,5282
6337,failed,paib-gpu/openb-pod-6604,5282
6338,create,paib-gpu/openb-pod-0762,5283
6339,create,paib-gpu/openb-pod-7145,5284
6340,failed,paib-gpu/openb-pod-6026,5284
6341,create,paib-gpu/openb-pod-1097,5285
6342,failed,paib-gpu/openb-pod-3319,5285
6343,create,paib-gpu/openb-pod-7419,5286
6344,create,paib-gpu/openb-pod-6894,5287
6345,failed,paib-gpu/openb-pod-5506,5287
6346,failed,paib-gpu/openb-pod-0230,5287
6347,failed,paib-gpu/openb-pod-5864,5287
6348,failed,paib-gpu/openb-pod-0296,5287
6349,create,paib-gpu/openb-pod-5105,5288
6350,create,paib-gpu/openb-pod-2130,5289
6351,create,paib-gpu/openb-pod-0116,5290
6352,create,paib-gpu/openb-pod-7269,5291
6353,create,paib-gpu/openb-pod-6412,5292
6354,create,paib-gpu/openb-pod-1867,5293
6355,create,paib-gpu/openb-pod-4615,5294
6356,create,paib-gpu/openb-pod-5502,5295
6357,failed,paib-gpu/openb-pod-2331,5295
6358,create,paib-gpu/openb-pod-7681,5296
6359,create,paib-gpu/openb-pod-1118,5297
6360,create,paib-gpu/openb-pod-3821,5298
6361,create,paib-gpu/openb-pod-0119,5299
6362,create,paib-gpu/openb-pod-4411,5300
6363,create,paib-gpu/openb-pod-0225,5301
6364,create,paib-gpu/openb-pod-3670,5302
6365,create,paib-gpu/openb-pod-1484,5303
6366,create,paib-gpu/openb-pod-7585,5304
6367,create,paib-gpu/openb-pod-2784,5305
6368,create,paib-gpu/openb-pod-5883,5306
6369,failed,paib-gpu/openb-pod-1496,5306
6370,failed,paib-gpu/openb-pod-4407,5306
6371,create,paib-gpu/openb-pod-4227,5307
6372,create,paib-gpu/openb-pod-4352,5308
6373,create,paib-gpu/openb-pod-3032,5309
6374,failed,paib-gpu/openb-pod-2375,5309
6375,create,paib-gpu/openb-pod-0600,5310
6376,create,paib-gpu/openb-pod-3270,5311
6377,create,paib-gpu/openb-pod-8071,5312
6378,create,paib-gpu/openb-pod-1764,5313
6379,create,paib-gpu/openb-pod-4533,5314
6380,create,paib-gpu/openb-pod-7990,5315
6381,create,paib-gpu/openb-pod-2527,5316
6382,create,paib-gpu/openb-pod-4683,5317
6383,create,paib-gpu/openb-pod-7344,5318
6384,create,paib-gpu/openb-pod-1304,5319
6385,create,paib-gpu/openb-pod-2123,5320
6386,failed,paib-gpu/openb-pod-6535,5320
6387,create,paib-gpu/openb-pod-7204,5321
6388,create,paib-gpu/openb-pod-2691,5322
6389,create,paib-gpu/openb-pod-0612,5323
6390,create,paib-gpu/openb-pod-6573,5324
6391,failed,paib-gpu/openb-pod-1231,5324
6392,create,paib-gpu/openb-pod-0894,5325
6393,create,paib-gpu/openb-pod-0614,5326
6394,failed,paib-gpu/openb-pod-6112,5326
6395,create,paib-gpu/openb-pod-3422,5327
6396,create,paib-gpu/openb-pod-0094,5328
6397,failed,paib-gpu/openb-pod-3315,5328
6398,create,paib-gpu/openb-pod-0098,5329
6399,create,paib-gpu/openb-pod-4939,5330
6400,failed,paib-gpu/openb-pod-6129,5330
6401,failed,paib-gpu/openb-pod-5450,5330
6402,failed,paib-gpu/openb-pod-2751,5330
6403,failed,paib-gpu/openb-pod-0260,5330
6404,create,paib-gpu/openb-pod-3846,5331
6405,create,paib-gpu/openb-pod-0639,5332
6406,create,paib-gpu/openb-pod-7767,5333
6407,create,paib-gpu/openb-pod-6497,5334
6408,create,paib-gpu/openb-pod-5778,5335
6409,create,paib-gpu/openb-pod-5589,5336
6410,create,paib-gpu/openb-pod-0104,5337
6411,create,paib-gpu/openb-pod-3608,5338
6412,create,paib-gpu/openb-pod-4981,5339
6413,failed,paib-gpu/openb-pod-1595,5339
6414,create,paib-gpu/openb-pod-4208,5340
6415,create,paib-gpu/openb-pod-5937,5341
6416,create,paib-gpu/openb-pod-2832,5342
6417,create,paib-gpu/openb-pod-4824,5343
6418,create,paib-gpu/openb-pod-6110,5344
6419,create,paib-gpu/openb-pod-5658,5345
6420,create,paib-gpu/openb-pod-3386,5346
6421,create,paib-gpu/openb-pod-1380,5347
6422,failed,paib-gpu/openb-pod-0998,5347
6423,create,paib-gpu/openb-pod-3522,5348
6424,create,paib-gpu/openb-pod-2153,5349
6425,failed,paib-gpu/openb-pod-5338,5349
6426,create,paib-gpu/openb-pod-3342,5350
6427,create,paib-gpu/openb-pod-3397,5351
6428,create,paib-gpu/openb-pod-4127,5352
6429,create,paib-gpu/openb-pod-4512,5353
6430,create,paib-gpu/openb-pod-2655,5354
6431,create,paib-gpu/openb-pod-5839,5355
6432,create,paib-gpu/openb-pod-1332,5356
6433,create,paib-gpu/openb-pod-1803,5357
6434,create,paib-gpu/openb-pod-3749,5358
6435,create,paib-gpu/openb-pod-0473,5359
6436,create,paib-gpu/openb-pod-0668,5360
6437,failed,paib-gpu/openb-pod-5748,5360
6438,create,paib-gpu/openb-pod-6547,5361
6439,create,paib-gpu/openb-pod-7386,5362
6440,failed,paib-gpu/openb-pod-4098,5362
6441,failed,paib-gpu/openb-pod-1696,5362
6442,create,paib-gpu/openb-pod-3951,5363
6443,create,paib-gpu/openb-pod-6424,5364
6444,failed,paib-gpu/openb-pod-3659,5364
6445,create,paib-gpu/openb-pod-7780,5365
6446,create,paib-gpu/openb-pod-0727,5366
6447,create,paib-gpu/openb-pod-0829,5367
6448,create,paib-gpu/openb-pod-4998,5368
6449,create,paib-gpu/openb-pod-1418,5369
6450,create,paib-gpu/openb-pod-1334,5370
6451,create,paib-gpu/openb-pod-4334,5371
6452,create,paib-gpu/openb-pod-0960,5372
6453,failed,paib-gpu/openb-pod-5869,5372
6454,create,paib-gpu/openb-pod-3626,5373
6455,create,paib-gpu/openb-pod-7234,5374
6456,create,paib-gpu/openb-pod-1426,5375
6457,create,paib-gpu/openb-pod-0190,5376
6458,create,paib-gpu/openb-pod-5743,5377
6459,create,paib-gpu/openb-pod-2566,5378
6460,failed,paib-gpu/openb-pod-6113,5378
6461,failed,paib-gpu/openb-pod-5243,5378
6462,create,paib-gpu/openb-pod-6659,5379
6463,create,paib-gpu/openb-pod-6553,5380
6464,create,paib-gpu/openb-pod-0857,5381
6465,create,paib-gpu/openb-pod-5129,5382
6466,create,paib-gpu/openb-pod-4272,5383
6467,failed,paib-gpu/openb-pod-1601,5383
6468,create,paib-gpu/openb-pod-2361,5384
6469,create,paib-gpu/openb-pod-0481,5385
6470,create,paib-gpu/openb-pod-3534,5386
6471,create,paib-gpu/openb-pod-1913,5387
6472,create,paib-gpu/openb-pod-5313,5388
6473,failed,paib-gpu/openb-pod-3106,5388
6474,create,paib-gpu/openb-pod-7382,5389
6475,failed,paib-gpu/openb-pod-0569,5389
6476,create,paib-gpu/openb-pod-1024,5390
6477,failed,paib-gpu/openb-pod-4772,5390
6478,create,paib-gpu/openb-pod-1824,5391
6479,failed,paib-gpu/openb-pod-4436,5391
6480,create,paib-gpu/openb-pod-3309,5392
6481,create,paib-gpu/openb-pod-0594,5393
6482,failed,paib-gpu/openb-pod-2581,5393
6483,create,paib-gpu/openb-pod-5049,5394
6484,create,paib-gpu/openb-pod-3960,5395
6485,create,paib-gpu/openb-pod-7510,5396
6486,failed,paib-gpu/openb-pod-0872,5396
6487,create,paib-gpu/openb-pod-7062,5397
6488,failed,paib-gpu/openb-pod-5241,5397
6489,create,paib-gpu/openb-pod-6747,5398
6490,failed,paib-gpu/openb-pod-5711,5398
6491,create,paib-gpu/openb-pod-1544,5399
6492,failed,paib-gpu/openb-pod-7625,5399
6493,create,paib-gpu/openb-pod-7921,5400
6494,failed,paib-gpu/openb-pod-1072,5400
6495,create,paib-gpu/openb-pod-3034,5401
6496,failed,paib-gpu/openb-pod-0446,5401
6497,create,paib-gpu/openb-pod-3263,5402
6498,create,paib-gpu/openb-pod-3559,5403
6499,create,paib-gpu/openb-pod-2760,5404
6500,create,paib-gpu/openb-pod-3884,5405
6501,failed,paib-gpu/openb-pod-5432,5405
6502,failed,paib-gpu/openb-pod-4433,5405
6503,create,paib-gpu/openb-pod-1836,5406
6504,failed,paib-gpu/openb-pod-6475,5406
6505,create,paib-gpu/openb-pod-2793,5407
6506,failed,paib-gpu/openb-pod-6963,5407
6507,create,paib-gpu/openb-pod-5130,5408
6508,create,paib-gpu/openb-pod-2973,5409
6509,create,paib-gpu/openb-pod-7551,5410
6510,failed,paib-gpu/openb-pod-5642,5410
6511,create,paib-gpu/openb-pod-2969,5411
6512,create,paib-gpu/openb-pod-0050,5412
6513,create,paib-gpu/openb-pod-3385,5413
6514,create,paib-gpu/openb-pod-6735,5414
6515,create,paib-gpu/openb-pod-3350,5415
6516,create,paib-gpu/openb-pod-4573,5416
6517,create,paib-gpu/openb-pod-4148,5417
6518,create,paib-gpu/openb-pod-3703,5418
6519,create,paib-gpu/openb-pod-3744,5419
6520,failed,paib-gpu/openb-pod-3739,5419
