ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1312938.64,22.69,2.19,181229.68,3.13
1312938.64,22.69,2.19,181229.68,3.13
1312938.64,22.69,2.19,181229.68,3.13
1312733.66,22.69,2.19,181231.27,3.13
1312528.69,22.69,2.19,181172.28,3.13
1312323.71,22.69,2.19,181187.57,3.13
1312118.74,22.69,2.19,181114.88,3.13
1312118.74,22.69,2.19,181114.88,3.13
1311886.33,22.68,2.19,180857.18,3.13
1312129.06,22.69,2.19,181107.39,3.13
1311751.36,22.69,2.19,180858.67,3.13
1311751.36,22.69,2.19,180858.67,3.13
1311546.38,22.69,2.19,180869.78,3.13
1311341.41,22.69,2.19,180871.36,3.13
1311123.95,22.68,2.19,180711.99,3.13
1310918.97,22.68,2.19,180653.0,3.13
1310918.97,22.68,2.19,180653.0,3.13
1310918.97,22.68,2.19,180653.0,3.13
1310918.97,22.68,2.19,180653.0,3.13
1311153.4,22.69,2.19,180743.6,3.13
1311137.21,22.69,2.2,181044.95,3.13
1311027.21,22.69,2.19,180934.95,3.13
1310822.23,22.69,2.19,180950.24,3.13
1310617.26,22.69,2.19,180877.55,3.13
1310297.68,22.69,2.19,180566.79,3.13
1310138.9,22.69,2.19,180416.25,3.12
1309933.93,22.69,2.19,180358.85,3.12
1310261.63,22.69,2.2,180881.59,3.13
1310056.66,22.69,2.2,180896.88,3.13
1310056.66,22.69,2.2,180896.88,3.13
1309851.68,22.69,2.2,180824.19,3.13
1309738.57,22.69,2.2,180628.79,3.13
1309533.6,22.69,2.2,180644.07,3.13
1309328.62,22.69,2.2,180571.39,3.13
1309312.43,22.7,2.2,180665.63,3.13
1308933.02,22.69,2.19,180454.77,3.13
1308728.04,22.69,2.19,180483.68,3.13
1308728.04,22.69,2.19,180483.68,3.13
1308728.04,22.69,2.19,180483.68,3.13
1308962.47,22.7,2.2,180574.27,3.13
1308583.07,22.69,2.2,180426.28,3.13
1308378.09,22.69,2.2,180486.28,3.13
1308361.9,22.7,2.2,180580.52,3.13
1308156.92,22.7,2.2,180610.13,3.13
1307951.95,22.7,2.2,180552.74,3.13
1307746.97,22.7,2.2,180552.74,3.13
1307541.99,22.7,2.2,180495.34,3.13
1307541.99,22.7,2.2,180495.34,3.13
1307337.02,22.7,2.2,180495.34,3.13
1307337.02,22.7,2.2,180495.34,3.13
1307047.44,22.69,2.2,180298.0,3.13
1306842.47,22.7,2.2,180240.6,3.13
1306640.35,22.69,2.19,179968.96,3.13
1306435.38,22.69,2.2,179968.96,3.13
1306230.4,22.69,2.2,179984.24,3.13
1306025.43,22.69,2.2,179911.56,3.13
1306025.43,22.69,2.2,179911.56,3.13
1305820.45,22.69,2.2,179913.14,3.13
1305615.47,22.69,2.2,179854.16,3.13
1305849.9,22.7,2.2,179944.75,3.13
1305849.9,22.7,2.2,179944.75,3.13
1305644.93,22.7,2.2,180221.19,3.13
1305644.93,22.7,2.2,180221.19,3.13
1305439.95,22.7,2.2,180163.79,3.13
1305234.98,22.7,2.2,180163.79,3.13
1305030.0,22.7,2.2,180165.37,3.13
1304825.03,22.7,2.2,180106.39,3.13
1304808.83,22.71,2.21,180200.63,3.14
1304578.07,22.7,2.2,179941.8,3.13
1304578.07,22.7,2.2,179941.8,3.13
1304578.07,22.7,2.2,179941.8,3.13
1304360.61,22.7,2.2,179801.12,3.13
1304344.42,22.7,2.2,179949.15,3.13
1304139.44,22.7,2.21,179891.75,3.13
1304139.44,22.7,2.21,179891.75,3.13
1304373.87,22.71,2.21,180316.38,3.14
1304168.9,22.71,2.21,180258.98,3.14
1303789.49,22.7,2.21,179894.35,3.13
1303584.51,22.7,2.21,179894.35,3.13
1303818.95,22.71,2.21,179984.95,3.14
1303613.97,22.71,2.21,180262.23,3.14
1303408.99,22.71,2.21,180204.84,3.14
1303408.99,22.71,2.21,180204.84,3.14
1303029.59,22.71,2.21,179839.55,3.13
1302824.61,22.71,2.21,179839.55,3.13
1302808.42,22.71,2.21,179933.79,3.14
1302808.42,22.71,2.21,179933.79,3.14
1303034.56,22.72,2.22,180341.43,3.14
1302829.58,22.72,2.22,180356.72,3.14
1302952.82,22.72,2.22,180540.5,3.15
1302747.84,22.72,2.22,180483.1,3.15
1302542.86,22.72,2.22,180483.1,3.15
1302526.67,22.72,2.23,180577.34,3.15
1302510.47,22.73,2.23,180725.37,3.15
1302305.49,22.73,2.23,180667.97,3.15
1302305.49,22.73,2.23,180667.97,3.15
1301924.38,22.72,2.23,180297.95,3.15
1301719.4,22.72,2.23,180297.95,3.15
1301703.21,22.73,2.23,180392.19,3.15
1301703.21,22.73,2.23,180392.19,3.15
1301703.21,22.73,2.23,180392.19,3.15
1301703.21,22.73,2.23,180392.19,3.15
1301703.21,22.73,2.23,180392.19,3.15
1301498.23,22.73,2.23,180390.39,3.15
1301498.23,22.73,2.23,180390.39,3.15
1301293.26,22.73,2.23,180332.99,3.15
1301088.28,22.73,2.23,180332.99,3.15
1301088.28,22.73,2.23,180332.99,3.15
1301322.71,22.73,2.24,180423.58,3.15
1301117.73,22.73,2.24,180700.87,3.16
1300912.76,22.73,2.24,180702.46,3.16
1300707.78,22.73,2.24,180643.47,3.16
1300691.59,22.74,2.24,180737.71,3.16
1300691.59,22.74,2.24,180737.71,3.16
1300691.59,22.74,2.24,180737.71,3.16
1300868.89,22.74,2.25,181141.02,3.17
1300663.92,22.74,2.25,181083.62,3.17
1300663.92,22.74,2.25,181083.62,3.17
1300663.92,22.74,2.25,181083.62,3.17
1300458.94,22.74,2.25,181083.62,3.17
1300253.96,22.74,2.25,181098.91,3.17
1300048.99,22.74,2.25,181026.22,3.17
1300032.79,22.75,2.25,181120.46,3.17
1300016.59,22.75,2.25,181268.49,3.17
1300016.59,22.75,2.25,181268.49,3.17
1299785.84,22.75,2.25,181008.81,3.17
1299580.86,22.75,2.25,181059.74,3.17
1299564.67,22.75,2.25,181119.8,3.17
1299564.67,22.75,2.25,181119.8,3.17
1299564.67,22.75,2.25,181119.8,3.17
1299799.1,22.76,2.26,181210.39,3.17
1299782.9,22.76,2.26,181661.52,3.18
1299403.49,22.76,2.26,181259.54,3.17
1299403.49,22.76,2.26,181259.54,3.17
1299198.52,22.76,2.26,181274.83,3.18
1299182.32,22.76,2.26,181351.98,3.18
1299416.75,22.76,2.27,181442.57,3.18
1299006.8,22.77,2.27,181385.18,3.18
1298990.6,22.77,2.27,181686.53,3.18
1298692.39,22.76,2.27,181460.06,3.18
1298676.2,22.77,2.27,181554.3,3.18
1298471.22,22.77,2.27,181583.2,3.18
1298266.24,22.77,2.27,181525.8,3.18
1298061.27,22.77,2.27,181525.8,3.18
1298045.07,22.77,2.27,181620.04,3.19
1297764.64,22.77,2.27,181508.53,3.18
1297999.07,22.77,2.28,181806.24,3.19
1297999.07,22.77,2.28,181840.82,3.19
1297794.09,22.77,2.28,181783.42,3.19
1297589.12,22.77,2.28,181783.42,3.19
1297572.92,22.78,2.28,181877.66,3.19
1297556.72,22.78,2.28,182025.69,3.2
1297351.75,22.78,2.28,181968.29,3.2
1297351.75,22.78,2.28,181945.26,3.19
1297335.55,22.78,2.29,182125.8,3.2
1297336.9,22.78,2.29,182158.65,3.2
1297131.92,22.78,2.29,182101.25,3.2
1297131.92,22.78,2.29,182101.25,3.2
1297115.73,22.79,2.29,182251.08,3.2
1296910.75,22.79,2.29,182193.68,3.2
1296763.53,22.79,2.29,182213.4,3.2
1296747.33,22.79,2.29,182395.64,3.21
1296542.35,22.79,2.29,182338.24,3.21
1296337.38,22.79,2.29,182338.24,3.21
1296132.4,22.79,2.29,182280.85,3.21
1295927.43,22.79,2.29,182280.85,3.21
1295722.45,22.79,2.29,182223.45,3.21
1295722.45,22.79,2.29,182223.45,3.21
1295706.25,22.79,2.3,182373.28,3.21
1295940.68,22.8,2.3,182463.87,3.21
1295561.28,22.8,2.3,182315.88,3.21
1295356.3,22.8,2.3,182375.88,3.21
1295151.33,22.8,2.3,182377.47,3.21
1294929.15,22.79,2.3,182113.44,3.21
1294724.17,22.79,2.3,182054.45,3.21
1294707.98,22.8,2.3,182148.69,3.21
1294707.98,22.8,2.3,182148.69,3.21
1294691.78,22.8,2.3,182296.72,3.21
1294675.58,22.8,2.31,182390.96,3.21
1294470.61,22.8,2.31,182389.15,3.21
1294705.04,22.81,2.31,182479.75,3.21
1294500.06,22.81,2.31,182756.39,3.22
1294295.09,22.81,2.31,182698.99,3.22
1294418.32,22.81,2.32,183014.99,3.23
1294213.34,22.82,2.32,182957.59,3.23
1294008.37,22.82,2.32,182957.59,3.23
1293638.96,22.81,2.31,182602.95,3.22
1293638.96,22.81,2.31,182602.95,3.22
1293433.99,22.81,2.31,182618.24,3.22
1293229.01,22.81,2.31,182545.55,3.22
1293443.61,22.82,2.32,182488.16,3.22
1293235.4,22.81,2.32,182292.16,3.22
1293030.42,22.82,2.32,182703.26,3.22
1292825.45,22.82,2.32,182645.86,3.22
1292620.47,22.82,2.32,182645.86,3.22
1292415.5,22.82,2.32,182588.46,3.22
1292210.52,22.82,2.32,182588.46,3.22
1292005.55,22.82,2.32,182590.04,3.22
1292005.55,22.82,2.32,182590.04,3.22
1291715.97,22.81,2.32,182308.94,3.22
1291511.0,22.81,2.32,182249.96,3.22
1291494.8,22.82,2.32,182344.2,3.22
1291289.82,22.82,2.32,182342.39,3.22
1291084.85,22.82,2.32,182343.98,3.22
1290792.57,22.81,2.32,182009.84,3.22
1290792.57,22.81,2.32,182009.84,3.22
1290792.57,22.81,2.32,182009.84,3.22
1290792.57,22.81,2.32,182009.84,3.22
1290792.57,22.81,2.32,182009.84,3.22
1291120.28,22.82,2.32,182344.15,3.22
1291120.28,22.82,2.32,182344.15,3.22
1290915.3,22.82,2.32,182345.74,3.22
1290710.33,22.82,2.32,182286.75,3.22
1290710.33,22.82,2.32,182286.75,3.22
1290386.29,22.82,2.32,182093.0,3.22
1290066.29,22.81,2.32,181773.0,3.21
1290066.29,22.81,2.32,181773.0,3.21
1289861.32,22.81,2.32,181774.59,3.22
1289861.32,22.81,2.32,181774.59,3.22
1290095.75,22.82,2.32,182046.37,3.22
1290095.75,22.82,2.32,182046.37,3.22
1290095.75,22.82,2.32,182046.37,3.22
1290095.75,22.82,2.32,182046.37,3.22
1289890.77,22.82,2.32,182061.66,3.22
1289890.77,22.82,2.32,182061.66,3.22
1290068.08,22.83,2.33,182360.93,3.23
1290051.88,22.83,2.33,182455.17,3.23
1290051.88,22.83,2.33,182455.17,3.23
1289846.9,22.83,2.33,182453.36,3.23
1289467.5,22.82,2.33,182182.59,3.22
1289467.5,22.82,2.33,182182.59,3.22
1289262.52,22.82,2.33,182197.88,3.23
1289057.55,22.83,2.33,182125.19,3.22
1288852.57,22.83,2.33,182126.78,3.23
1288836.37,22.83,2.33,182217.63,3.23
1288820.18,22.83,2.33,182311.87,3.23
1288803.98,22.83,2.34,182459.9,3.23
1288599.0,22.84,2.34,182461.48,3.23
1288599.0,22.84,2.34,182461.48,3.23
1288582.81,22.84,2.34,182552.33,3.24
1288825.53,22.84,2.35,182551.71,3.24
1288632.03,22.84,2.34,182361.59,3.23
1288427.05,22.84,2.34,182739.33,3.24
1288222.08,22.84,2.35,182740.92,3.24
1287991.84,22.84,2.34,182478.76,3.24
1287786.86,22.84,2.34,182419.78,3.24
1288029.58,22.85,2.35,182419.16,3.24
1288152.82,22.85,2.35,183115.71,3.25
1287947.84,22.85,2.35,183117.3,3.25
1287947.84,22.85,2.35,183117.3,3.25
1287742.87,22.85,2.35,183058.31,3.25
1287375.17,22.85,2.35,182620.07,3.24
1287609.6,22.85,2.36,182710.66,3.24
1287404.63,22.85,2.36,182987.17,3.25
1287404.63,22.85,2.36,182987.17,3.25
1287199.65,22.85,2.36,182929.77,3.25
1286994.68,22.85,2.36,182929.77,3.25
1287117.91,22.86,2.36,182997.26,3.25
1286912.94,22.86,2.36,183188.1,3.25
1286707.96,22.86,2.36,183203.39,3.25
1286502.98,22.86,2.36,183130.7,3.25
1286123.58,22.86,2.36,182766.2,3.25
1285918.6,22.86,2.36,182767.79,3.25
1285713.63,22.86,2.36,182708.8,3.25
1285948.06,22.86,2.37,182799.4,3.25
1285743.08,22.86,2.37,183033.29,3.25
1285743.08,22.86,2.37,183033.29,3.25
1285726.88,22.87,2.37,183127.53,3.26
1285521.91,22.87,2.37,183125.73,3.26
1285316.93,22.87,2.37,183127.31,3.26
1285300.74,22.87,2.37,183218.16,3.26
1285300.74,22.87,2.37,183218.16,3.26
1285095.76,22.87,2.37,183160.76,3.26
1284716.36,22.87,2.37,182838.87,3.25
1284959.08,22.87,2.37,183273.39,3.26
1284754.1,22.87,2.37,183274.98,3.26
1284376.4,22.87,2.37,182910.46,3.26
1284610.83,22.87,2.38,183182.24,3.26
1284405.86,22.87,2.38,183197.53,3.26
1284405.86,22.87,2.38,183197.53,3.26
1284026.45,22.87,2.37,182926.76,3.26
1283821.48,22.87,2.37,182854.07,3.26
1283821.48,22.87,2.37,182854.07,3.26
1283616.5,22.87,2.37,182855.66,3.26
1283600.3,22.87,2.38,182946.51,3.26
1283442.84,22.87,2.37,182834.14,3.26
1283237.87,22.87,2.37,182776.74,3.26
1283221.67,22.87,2.38,182957.29,3.26
1283016.7,22.87,2.38,182958.87,3.26
1283016.7,22.87,2.38,182958.87,3.26
1282811.72,22.88,2.38,182899.89,3.26
1282606.75,22.88,2.38,182901.48,3.26
1282401.77,22.88,2.38,182842.49,3.26
1282196.79,22.88,2.38,182785.09,3.26
1282196.79,22.88,2.38,182785.09,3.26
1282196.79,22.88,2.38,182785.09,3.26
1281991.82,22.88,2.38,182785.09,3.26
1282226.25,22.88,2.39,182875.69,3.26
1282021.27,22.88,2.39,183058.46,3.27
1281816.3,22.88,2.39,183073.75,3.27
1281800.1,22.89,2.39,183150.89,3.27
1281595.13,22.89,2.39,183093.49,3.27
1281595.13,22.89,2.39,183093.49,3.27
1281215.72,22.88,2.38,182822.73,3.27
1281010.74,22.88,2.39,182822.73,3.27
1280805.77,22.88,2.39,182765.33,3.27
1280600.79,22.88,2.39,182765.33,3.27
1280600.79,22.88,2.39,182765.33,3.27
1280395.82,22.88,2.39,182707.93,3.27
1280190.84,22.88,2.39,182707.93,3.27
1280190.84,22.88,2.39,182707.93,3.27
1280314.08,22.89,2.39,182775.42,3.27
1280556.8,22.9,2.4,183405.31,3.28
1280179.1,22.89,2.39,182996.39,3.27
1280162.9,22.89,2.4,183090.63,3.27
1279957.93,22.89,2.4,183119.54,3.28
1279749.72,22.89,2.39,182963.67,3.27
1279984.15,22.9,2.4,183054.27,3.27
1279984.15,22.9,2.4,183054.27,3.27
1279984.15,22.9,2.4,183054.27,3.27
1279775.94,22.89,2.4,182939.18,3.27
1279570.96,22.9,2.4,183121.95,3.28
1279554.76,22.9,2.4,183216.19,3.28
1279175.36,22.89,2.4,182945.42,3.27
1279409.79,22.9,2.4,183243.13,3.28
1279393.59,22.9,2.41,183337.37,3.28
1279014.19,22.9,2.4,183126.52,3.28
1278809.21,22.9,2.4,183155.42,3.28
1278604.24,22.9,2.4,183098.02,3.28
1278399.26,22.9,2.4,183098.02,3.28
1278383.06,22.9,2.4,183192.26,3.28
1278366.87,22.91,2.41,183340.29,3.28
1278161.89,22.91,2.41,183282.89,3.28
1278145.69,22.91,2.41,183464.15,3.29
1277940.72,22.91,2.41,183479.43,3.29
1277735.74,22.91,2.41,183406.75,3.29
1277537.53,22.91,2.41,183221.01,3.29
1277537.53,22.91,2.41,183221.01,3.29
1277332.56,22.91,2.41,183163.61,3.28
1277127.58,22.91,2.41,183163.61,3.29
1277127.58,22.91,2.41,183163.61,3.29
1276922.6,22.91,2.41,183106.21,3.28
1276906.41,22.91,2.41,183288.46,3.29
1276701.43,22.91,2.41,183231.06,3.29
1276824.67,22.92,2.42,183546.81,3.29
1276619.69,22.92,2.42,183489.41,3.29
1276414.72,22.92,2.42,183489.41,3.29
1276094.72,22.91,2.42,183169.41,3.29
1276078.52,22.92,2.42,183263.65,3.29
1276312.95,22.92,2.42,183561.36,3.3
1276032.52,22.92,2.42,183449.85,3.29
1275827.54,22.92,2.42,183392.45,3.29
1275827.54,22.92,2.42,183392.45,3.29
1275622.56,22.92,2.42,183392.45,3.3
1275417.59,22.92,2.42,183335.05,3.29
1275652.02,22.93,2.43,183759.95,3.3
1275652.02,22.93,2.43,183759.95,3.3
1275775.25,22.93,2.43,183827.45,3.3
1275570.28,22.93,2.43,184018.29,3.31
1275365.3,22.93,2.43,183960.89,3.31
1274985.9,22.93,2.43,183595.99,3.3
1274687.69,22.92,2.43,183310.23,3.3
1274528.91,22.92,2.42,183159.69,3.29
1274528.91,22.92,2.42,183159.69,3.29
1274528.91,22.92,2.42,183159.69,3.29
1274323.93,22.92,2.42,183159.69,3.29
1274558.36,22.93,2.43,183250.28,3.3
1274353.39,22.93,2.43,183433.06,3.3
1274055.18,22.92,2.43,183147.32,3.3
1273675.77,22.92,2.42,182876.55,3.29
1273675.77,22.92,2.42,182876.55,3.29
1273470.79,22.92,2.42,182891.84,3.29
1273265.82,22.92,2.42,182819.15,3.29
1273389.05,22.92,2.43,182886.65,3.29
1273184.08,22.92,2.43,183077.51,3.3
1273167.88,22.93,2.43,183265.85,3.3
1272962.91,22.93,2.43,183169.94,3.3
1272757.93,22.93,2.43,183185.23,3.3
1272757.93,22.93,2.43,183185.23,3.3
1271118.13,22.93,2.43,183182.0,3.3
1270913.15,22.93,2.44,183109.31,3.3
1270708.17,22.93,2.44,183124.6,3.3
1270499.96,22.93,2.43,182928.85,3.3
1270294.99,22.93,2.43,182856.16,3.3
1270294.99,22.93,2.43,182856.16,3.3
1270090.01,22.93,2.43,182857.74,3.3
1270073.82,22.93,2.44,182948.59,3.3
1269868.84,22.93,2.44,182950.18,3.3
1269663.86,22.94,2.44,182891.19,3.3
1269898.29,22.94,2.44,182981.79,3.31
1269898.29,22.94,2.44,182981.79,3.31
1269898.29,22.94,2.44,182981.79,3.31
1269518.89,22.94,2.44,182833.79,3.3
1269313.91,22.94,2.44,182893.79,3.3
1269108.94,22.94,2.44,182909.08,3.31
1269108.94,22.94,2.44,182909.08,3.31
1268903.96,22.94,2.44,182836.39,3.31
1268903.96,22.94,2.44,182836.39,3.31
1269027.2,22.94,2.45,183088.43,3.31
1268822.22,22.94,2.45,183076.8,3.31
1268617.25,22.94,2.45,183078.38,3.31
1268412.27,22.94,2.45,183019.4,3.31
1268646.7,22.95,2.45,183110.0,3.31
1268441.72,22.95,2.45,183387.55,3.32
1268236.75,22.95,2.45,183330.15,3.32
1268031.77,22.95,2.45,183330.15,3.32
1268031.77,22.95,2.45,183330.15,3.32
1267826.8,22.95,2.45,183272.76,3.32
1267447.39,22.95,2.45,182907.2,3.31
1267447.39,22.95,2.45,182907.2,3.31
1267242.42,22.95,2.45,182907.2,3.31
1267476.85,22.95,2.46,182997.8,3.31
1267460.65,22.96,2.46,183299.15,3.32
1267301.87,22.95,2.46,183148.6,3.32
1267301.87,22.95,2.46,183148.6,3.32
1267096.9,22.96,2.46,183091.2,3.32
1266891.92,22.96,2.46,183091.2,3.32
1266875.72,22.96,2.46,183185.44,3.32
1266998.96,22.96,2.47,183429.5,3.32
1266793.98,22.96,2.47,183431.09,3.33
1266589.01,22.96,2.47,183372.1,3.32
1266384.03,22.96,2.47,183387.39,3.33
1266384.03,22.96,2.47,183387.39,3.33
1266179.06,22.97,2.47,183314.7,3.32
1265974.08,22.97,2.47,183257.3,3.32
1265974.08,22.97,2.47,183257.3,3.32
1265769.1,22.97,2.47,183257.3,3.33
1265769.1,22.97,2.47,183257.3,3.33
1265564.13,22.97,2.47,183199.9,3.32
1265359.15,22.97,2.47,183199.9,3.33
1265342.96,22.97,2.47,183294.14,3.33
1265342.96,22.97,2.47,183294.14,3.33
1265326.76,22.97,2.48,183442.17,3.33
1265310.56,22.98,2.48,183536.41,3.33
1265151.78,22.97,2.48,183385.86,3.33
1264772.38,22.97,2.47,183175.01,3.33
1264567.4,22.97,2.47,183173.2,3.33
1264362.43,22.97,2.47,183115.8,3.33
1264577.03,22.98,2.48,183465.66,3.33
1264372.05,22.98,2.48,183408.26,3.33
1264372.05,22.98,2.48,183408.26,3.33
1264355.85,22.98,2.48,183588.81,3.34
1264150.88,22.98,2.48,183531.41,3.34
1264134.68,22.98,2.49,183711.95,3.34
1264369.11,22.99,2.49,183802.55,3.34
1264164.14,22.99,2.49,184079.01,3.35
1263959.16,22.99,2.49,184021.61,3.35
1263754.19,22.99,2.49,184021.61,3.35
1263549.21,22.99,2.49,183964.21,3.35
1263169.8,22.99,2.49,183599.75,3.34
1262964.83,22.99,2.49,183599.75,3.34
1262759.85,22.99,2.49,183542.36,3.34
1262759.85,22.99,2.49,183542.36,3.34
1262759.85,22.99,2.49,183542.36,3.34
1262554.88,22.99,2.49,183542.36,3.34
1262789.31,22.99,2.5,183632.95,3.34
1262584.33,22.99,2.5,183910.87,3.35
1262379.36,23.0,2.5,183912.46,3.35
1262379.36,23.0,2.5,183912.46,3.35
1262174.38,23.0,2.5,183853.47,3.35
1262297.62,23.0,2.5,183920.97,3.35
1260657.81,23.0,2.51,183917.74,3.36
1260452.84,23.0,2.51,184108.6,3.36
1260247.86,23.01,2.51,184051.2,3.36
1260089.08,23.0,2.51,183900.65,3.36
1259884.11,23.0,2.51,183900.65,3.36
1259679.13,23.0,2.51,183843.25,3.36
1259339.55,23.0,2.5,183573.39,3.35
1259134.58,23.0,2.5,183573.39,3.35
1259134.58,23.0,2.5,183573.39,3.35
1258929.6,23.0,2.5,183515.99,3.35
1258913.41,23.0,2.51,183696.79,3.36
1258615.2,23.0,2.5,183411.04,3.35
1258316.98,22.99,2.5,183143.23,3.35
1258112.01,23.0,2.5,183158.52,3.35
1258112.01,23.0,2.5,183158.52,3.35
1257907.03,23.0,2.5,183085.83,3.35
1257702.06,23.0,2.5,183028.43,3.35
1257685.86,23.0,2.5,183178.27,3.35
1257685.86,23.0,2.5,183178.27,3.35
1257685.86,23.0,2.5,183178.27,3.35
1257669.66,23.0,2.5,183272.51,3.35
1257792.9,23.01,2.51,183516.56,3.36
1257587.92,23.01,2.51,183531.85,3.36
1257571.73,23.01,2.51,183609.0,3.36
1257571.73,23.01,2.51,183609.0,3.36
1257749.03,23.02,2.52,183551.6,3.36
1257749.03,23.02,2.52,183551.6,3.36
1257450.82,23.01,2.52,183365.78,3.36
1257574.06,23.02,2.52,184073.43,3.37
1257574.06,23.02,2.52,184073.43,3.37
1257275.84,23.01,2.52,183887.61,3.37
1257070.87,23.01,2.52,183889.2,3.37
1256865.89,23.01,2.52,183830.21,3.37
1256486.49,23.01,2.51,183464.3,3.36
1256470.29,23.01,2.52,183558.54,3.36
1256454.09,23.02,2.52,183706.56,3.37
1256631.4,23.02,2.52,183649.16,3.36
1256426.42,23.02,2.52,184021.57,3.37
1256426.42,23.02,2.52,184021.57,3.37
1256084.14,23.02,2.52,183689.16,3.37
1255879.17,23.02,2.52,183690.75,3.37
1256113.6,23.02,2.53,183962.53,3.37
1256113.6,23.02,2.53,183962.53,3.37
1255724.19,23.02,2.52,183681.76,3.37
1255724.19,23.02,2.52,183681.76,3.37
1255966.91,23.03,2.53,183681.14,3.37
1255579.22,23.02,2.52,183624.36,3.37
1255374.24,23.02,2.52,183684.36,3.37
1255608.67,23.03,2.53,183774.96,3.37
1255229.26,23.02,2.52,183626.97,3.37
1255471.99,23.03,2.53,184118.97,3.38
1255151.99,23.02,2.53,183798.97,3.37
1255151.99,23.02,2.53,183798.97,3.37
1254947.01,23.02,2.53,183814.26,3.37
1254742.03,23.02,2.53,183741.57,3.37
1254742.03,23.02,2.53,183741.57,3.37
1254742.03,23.02,2.53,183741.57,3.37
1254742.03,23.02,2.53,183741.57,3.37
1254742.03,23.02,2.53,183741.57,3.37
1254742.03,23.02,2.53,183741.57,3.37
1254537.06,23.03,2.53,183684.17,3.37
1254159.36,23.02,2.52,183322.17,3.36
1254159.36,23.02,2.52,183322.17,3.36
1253954.39,23.02,2.52,183322.17,3.37
1253749.41,23.02,2.52,183264.77,3.37
1253407.13,23.02,2.52,182842.89,3.36
1253108.92,23.01,2.51,182627.11,3.35
1252903.94,23.01,2.52,182627.11,3.35
1252903.94,23.01,2.52,182627.11,3.35
1252903.94,23.01,2.52,182627.11,3.35
1252887.75,23.02,2.52,182721.35,3.36
1253194.06,23.02,2.53,183252.82,3.37
1253194.06,23.02,2.53,183252.82,3.37
1252989.09,23.02,2.53,183254.4,3.37
1252989.09,23.02,2.53,183254.4,3.37
1252784.11,23.02,2.53,183195.42,3.37
1252441.73,23.02,2.52,182796.21,3.36
1252236.75,23.02,2.52,182797.79,3.36
1252236.75,23.02,2.52,182797.79,3.36
1252359.99,23.03,2.53,183054.54,3.37
1252155.01,23.03,2.53,183056.13,3.37
1252138.82,23.03,2.53,183146.97,3.37
1252138.82,23.03,2.53,183146.97,3.37
1252138.82,23.03,2.53,183146.97,3.37
1251933.84,23.03,2.53,183162.26,3.37
1251728.86,23.03,2.53,183089.57,3.37
1251523.89,23.03,2.53,183032.17,3.37
1251225.68,23.03,2.53,182746.44,3.36
1251225.68,23.03,2.53,182746.44,3.36
1251402.98,23.03,2.53,183118.69,3.37
1251198.01,23.03,2.53,183061.29,3.37
1250993.03,23.03,2.54,183061.29,3.37
1250673.03,23.03,2.53,182741.29,3.36
1250468.05,23.03,2.53,182756.58,3.37
1250263.08,23.03,2.53,182683.9,3.36
1250058.1,23.03,2.53,182626.5,3.36
1249853.13,23.03,2.53,182626.5,3.37
1250087.56,23.04,2.54,182717.09,3.37
1250087.56,23.04,2.54,182717.09,3.37
1250071.36,23.04,2.54,183018.44,3.37
1250055.16,23.04,2.55,183112.68,3.38
1250055.16,23.04,2.55,183112.68,3.38
1250055.16,23.04,2.55,183112.68,3.38
1249675.76,23.04,2.54,182901.83,3.37
1249675.76,23.04,2.54,182901.83,3.37
1249470.78,23.04,2.54,182932.44,3.37
1249265.81,23.04,2.54,182934.02,3.37
1249265.81,23.04,2.54,182934.02,3.37
1249265.81,23.04,2.54,182934.02,3.37
1249249.61,23.04,2.54,183024.87,3.38
1249044.64,23.04,2.54,183026.46,3.38
1248841.2,23.04,2.54,182796.15,3.37
1249075.63,23.05,2.55,183067.93,3.38
1248870.65,23.05,2.55,183069.52,3.38
1248870.65,23.05,2.55,183069.52,3.38
1248870.65,23.05,2.55,183069.52,3.38
1248639.9,23.04,2.55,182938.3,3.38
1248434.92,23.04,2.55,182879.32,3.38
1248229.95,23.04,2.55,182821.92,3.38
1248024.97,23.04,2.55,182821.92,3.38
1248148.21,23.05,2.55,183064.42,3.38
1248132.01,23.05,2.56,183241.32,3.38
1248132.01,23.05,2.56,183241.32,3.38
1247927.03,23.05,2.56,183183.92,3.38
1247910.84,23.06,2.56,183364.47,3.39
1247705.86,23.06,2.56,183307.07,3.39
1247500.89,23.06,2.56,183307.07,3.39
1247500.89,23.06,2.56,183307.07,3.39
1247295.91,23.06,2.56,183249.67,3.39
1247090.93,23.06,2.56,183249.67,3.39
