ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
535,2704,2448860,6212,2448860
535,2704,2448860,6212,2448860
535,2704,2449860,6212,2449860
535,2704,2449860,6212,2449860
535,2704,2450860,6212,2450860
535,2704,2451080,6212,2451080
535,2704,2451550,6212,2451550
535,2704,2452100,6212,2452100
535,2704,2452750,6212,2452750
535,2704,2453750,6212,2453750
536,2712,2454560,6212,2454560
536,2712,2455030,6212,2455030
536,2712,2455840,6212,2455840
536,2712,2456840,6212,2456840
536,2712,2457840,6212,2457840
536,2712,2458430,6212,2458430
536,2712,2458750,6212,2458750
536,2712,2458750,6212,2458750
536,2712,2459560,6212,2459560
536,2712,2459910,6212,2459910
536,2712,2460910,6212,2460910
537,2714,2461720,6212,2461720
537,2714,2462720,6212,2462720
538,2722,2463720,6212,2463720
538,2722,2464530,6212,2464530
538,2722,2464850,6212,2464850
538,2722,2464850,6212,2464850
538,2722,2464850,6212,2464850
538,2722,2465500,6212,2465500
538,2722,2465970,6212,2465970
538,2722,2466780,6212,2466780
538,2722,2467250,6212,2467250
538,2722,2467250,6212,2467250
538,2722,2468060,6212,2468060
538,2722,2468710,6212,2468710
538,2722,2469520,6212,2469520
538,2722,2469990,6212,2469990
538,2722,2469990,6212,2469990
539,2724,2470990,6212,2470990
539,2724,2470990,6212,2470990
539,2724,2471990,6212,2471990
540,2732,2472800,6212,2472800
540,2732,2473270,6212,2473270
540,2732,2473740,6212,2473740
540,2732,2474740,6212,2474740
540,2732,2475290,6212,2475290
540,2732,2476100,6212,2476100
540,2732,2476100,6212,2476100
540,2732,2476910,6212,2476910
540,2732,2477380,6212,2477380
540,2732,2477380,6212,2477380
540,2732,2477850,6212,2477850
540,2732,2478850,6212,2478850
540,2732,2479170,6212,2479170
541,2734,2479980,6212,2479980
541,2734,2480980,6212,2480980
542,2736,2481450,6212,2481450
542,2736,2482260,6212,2482260
543,2744,2483260,6212,2483260
543,2744,2483260,6212,2483260
543,2744,2483420,6212,2483420
543,2744,2483580,6212,2483580
543,2744,2484050,6212,2484050
543,2744,2484860,6212,2484860
543,2744,2485330,6212,2485330
543,2744,2485800,6212,2485800
543,2744,2486610,6212,2486610
543,2744,2487610,6212,2487610
543,2744,2488610,6212,2488610
543,2744,2489610,6212,2489610
543,2744,2490420,6212,2490420
544,2746,2491420,6212,2491420
544,2746,2492420,6212,2492420
545,2754,2493230,6212,2493230
545,2754,2494230,6212,2494230
545,2754,2494230,6212,2494230
545,2754,2495230,6212,2495230
545,2754,2495880,6212,2495880
545,2754,2496530,6212,2496530
545,2754,2496750,6212,2496750
545,2754,2496750,6212,2496750
545,2754,2497560,6212,2497560
545,2754,2498370,6212,2498370
545,2754,2499370,6212,2499370
546,2762,2499920,6212,2499920
546,2762,2500240,6212,2500240
546,2762,2501050,6212,2501050
546,2762,2502050,6212,2502050
546,2762,2503050,6212,2503050
546,2762,2503050,6212,2503050
546,2762,2503050,6212,2503050
546,2762,2503050,6212,2503050
546,2762,2504050,6212,2504050
546,2762,2504520,6212,2504520
546,2762,2504520,6212,2504520
546,2762,2505330,6212,2505330
546,2762,2505330,6212,2505330
546,2762,2505330,6212,2505330
546,2762,2505920,6212,2505920
547,2764,2506920,6212,2506920
548,2766,2507510,6212,2507510
548,2766,2507980,6212,2507980
548,2766,2508440,6212,2508440
548,2766,2508760,6212,2508760
548,2766,2509080,6212,2509080
548,2766,2510080,6212,2510080
548,2766,2510080,6212,2510080
548,2766,2510080,6212,2510080
548,2766,2510550,6212,2510550
549,2774,2511550,6212,2511550
549,2774,2512360,6212,2512360
549,2774,2512360,6212,2512360
549,2774,2512830,6212,2512830
549,2774,2512830,6212,2512830
549,2774,2512830,6212,2512830
549,2774,2513640,6212,2513640
549,2774,2514640,6212,2514640
549,2774,2515230,6212,2515230
549,2774,2515230,6212,2515230
549,2774,2516230,6212,2516230
549,2774,2516700,6212,2516700
549,2774,2516700,6212,2516700
549,2774,2516700,6212,2516700
549,2774,2517510,6212,2517510
550,2776,2518320,6212,2518320
550,2776,2518970,6212,2518970
550,2776,2519410,6212,2519410
551,2784,2520220,6212,2520220
551,2784,2520770,6212,2520770
551,2784,2520770,6212,2520770
551,2784,2520770,6212,2520770
551,2784,2521240,6212,2521240
551,2784,2522240,6212,2522240
551,2784,2522560,6212,2522560
551,2784,2523560,6212,2523560
551,2784,2524210,6212,2524210
551,2784,2525210,6212,2525210
551,2784,2525440,6212,2525440
551,2784,2525900,6212,2525900
551,2784,2526370,6212,2526370
552,2786,2527020,6212,2527020
552,2786,2528020,6212,2528020
552,2786,2528480,6212,2528480
553,2794,2528950,6212,2528950
553,2794,2529320,6212,2529320
553,2794,2529780,6212,2529780
553,2794,2530100,6212,2530100
553,2794,2530570,6212,2530570
553,2794,2531040,6212,2531040
553,2794,2531850,6212,2531850
553,2794,2532500,6212,2532500
553,2794,2533500,6212,2533500
553,2794,2534090,6212,2534090
553,2794,2534560,6212,2534560
553,2794,2534560,6212,2534560
553,2794,2535030,6212,2535030
553,2794,2535400,6212,2535400
554,2802,2535870,6212,2535870
554,2802,2536680,6212,2536680
554,2802,2536680,6212,2536680
554,2802,2537680,6212,2537680
554,2802,2537910,6212,2537910
554,2802,2538910,6212,2538910
554,2802,2539380,6212,2539380
554,2802,2539850,6212,2539850
554,2802,2540850,6212,2540850
554,2802,2541660,6212,2541660
554,2802,2542130,6212,2542130
554,2802,2542130,6212,2542130
554,2802,2542940,6212,2542940
554,2802,2543260,6212,2543260
554,2802,2544260,6212,2544260
555,2810,2544910,6212,2544910
555,2810,2544910,6212,2544910
555,2810,2545720,6212,2545720
555,2810,2545720,6212,2545720
555,2810,2545720,6212,2545720
555,2810,2546040,6212,2546040
555,2810,2546360,6212,2546360
555,2810,2546360,6212,2546360
555,2810,2547170,6212,2547170
555,2810,2547980,6212,2547980
555,2810,2548200,6212,2548200
555,2810,2549010,6212,2549010
555,2810,2549820,6212,2549820
555,2810,2550290,6212,2550290
555,2810,2551100,6212,2551100
555,2810,2551330,6212,2551330
556,2818,2552140,6212,2552140
556,2818,2553140,6212,2553140
556,2818,2553190,6212,2553190
556,2818,2553660,6212,2553660
556,2818,2553980,6212,2553980
556,2818,2554980,6212,2554980
557,2820,2555790,6212,2555790
557,2820,2556020,6212,2556020
557,2820,2556830,6212,2556830
557,2820,2557830,6212,2557830
557,2820,2558830,6212,2558830
557,2820,2559300,6212,2559300
557,2820,2560110,6212,2560110
557,2820,2560580,6212,2560580
557,2820,2560900,6212,2560900
557,2820,2561900,6212,2561900
557,2820,2562710,6212,2562710
557,2820,2563180,6212,2563180
557,2820,2563180,6212,2563180
558,2828,2564180,6212,2564180
558,2828,2564180,6212,2564180
558,2828,2564990,6212,2564990
558,2828,2565450,6212,2565450
558,2828,2565450,6212,2565450
558,2828,2565450,6212,2565450
558,2828,2565610,6212,2565610
558,2828,2566420,6212,2566420
558,2828,2567420,6212,2567420
558,2828,2568070,6212,2568070
558,2828,2568720,6212,2568720
558,2828,2569530,6212,2569530
558,2828,2570000,6212,2570000
558,2828,2570000,6212,2570000
559,2830,2570810,6212,2570810
559,2830,2570810,6212,2570810
559,2830,2571040,6212,2571040
559,2830,2571850,6212,2571850
560,2838,2572850,6212,2572850
560,2838,2573660,6212,2573660
560,2838,2574310,6212,2574310
560,2838,2574310,6212,2574310
560,2838,2574630,6212,2574630
560,2838,2575440,6212,2575440
560,2838,2575440,6212,2575440
560,2838,2576090,6212,2576090
560,2838,2577090,6212,2577090
560,2838,2577900,6212,2577900
560,2838,2578220,6212,2578220
560,2838,2579220,6212,2579220
561,2846,2580220,6212,2580220
561,2846,2580690,6212,2580690
561,2846,2581690,6212,2581690
561,2846,2582690,6212,2582690
561,2846,2583500,6212,2583500
561,2846,2584310,6212,2584310
561,2846,2585310,6212,2585310
561,2846,2585860,6212,2585860
561,2846,2585860,6212,2585860
562,2854,2586860,6212,2586860
562,2854,2587180,6212,2587180
562,2854,2587830,6212,2587830
562,2854,2588300,6212,2588300
562,2854,2589110,6212,2589110
562,2854,2590110,6212,2590110
562,2854,2590430,6212,2590430
562,2854,2591080,6212,2591080
562,2854,2591890,6212,2591890
562,2854,2592890,6212,2592890
562,2854,2593360,6212,2593360
563,2856,2594170,6212,2594170
563,2856,2594820,6212,2594820
563,2856,2595050,6212,2595050
564,2864,2596050,6212,2596050
564,2864,2597050,6212,2597050
564,2864,2598050,6212,2598050
564,2864,2598280,6212,2598280
564,2864,2598870,6212,2598870
564,2864,2599680,6212,2599680
564,2864,2600490,6212,2600490
564,2864,2600960,6212,2600960
564,2864,2601430,6212,2601430
564,2864,2602240,6212,2602240
564,2864,2602710,6212,2602710
565,2872,2603180,6212,2603180
565,2872,2603180,6212,2603180
565,2872,2603730,6212,2603730
565,2872,2604540,6212,2604540
565,2872,2605540,6212,2605540
565,2872,2605540,6212,2605540
565,2872,2606350,6212,2606350
565,2872,2607160,6212,2607160
565,2872,2607630,6212,2607630
565,2872,2607630,6212,2607630
565,2872,2608440,6212,2608440
565,2872,2609440,6212,2609440
565,2872,2609440,6212,2609440
566,2880,2609910,6212,2609910
566,2880,2610910,6212,2610910
566,2880,2611380,6212,2611380
566,2880,2612190,6212,2612190
566,2880,2612840,6212,2612840
566,2880,2613300,6212,2613300
566,2880,2613760,6212,2613760
566,2880,2614570,6212,2614570
566,2880,2615380,6212,2615380
566,2880,2616190,6212,2616190
566,2880,2616190,6212,2616190
566,2880,2616350,6212,2616350
567,2882,2617160,6212,2617160
567,2882,2617480,6212,2617480
568,2890,2619480,6212,2619480
568,2890,2619700,6212,2619700
568,2890,2620700,6212,2620700
568,2890,2621170,6212,2621170
568,2890,2621980,6212,2621980
568,2890,2621980,6212,2621980
568,2890,2622300,6212,2622300
568,2890,2622620,6212,2622620
568,2890,2623090,6212,2623090
568,2890,2623090,6212,2623090
568,2890,2623560,6212,2623560
569,2898,2624560,6212,2624560
569,2898,2624780,6212,2624780
569,2898,2625780,6212,2625780
569,2898,2626240,6212,2626240
569,2898,2626350,6212,2626350
569,2898,2626810,6212,2626810
569,2898,2627040,6212,2627040
569,2898,2627510,6212,2627510
569,2898,2627510,6212,2627510
569,2898,2627990,6212,2627990
569,2898,2628800,6212,2628800
569,2898,2629610,6212,2629610
569,2898,2630420,6212,2630420
569,2898,2630740,6212,2630740
569,2898,2631200,6212,2631200
569,2898,2631520,6212,2631520
569,2898,2631990,6212,2631990
569,2898,2632800,6212,2632800
570,2906,2633800,6212,2633800
570,2906,2634610,6212,2634610
570,2906,2635420,6212,2635420
570,2906,2636230,6212,2636230
570,2906,2636230,6212,2636230
570,2906,2637040,6212,2637040
570,2906,2637040,6212,2637040
570,2906,2637510,6212,2637510
570,2906,2637510,6212,2637510
570,2906,2638320,6212,2638320
570,2906,2639130,6212,2639130
571,2914,2639940,6212,2639940
571,2914,2639940,6212,2639940
571,2914,2640750,6212,2640750
571,2914,2641070,6212,2641070
571,2914,2642070,6212,2642070
571,2914,2642070,6212,2642070
571,2914,2642880,6212,2642880
571,2914,2643880,6212,2643880
571,2914,2644350,6212,2644350
571,2914,2644820,6212,2644820
571,2914,2645280,6212,2645280
571,2914,2645600,6212,2645600
571,2914,2646600,6212,2646600
572,2918,2647600,6212,2647600
572,2918,2647600,6212,2647600
573,2926,2647920,6212,2647920
573,2926,2648570,6212,2648570
573,2926,2648570,6212,2648570
573,2926,2649220,6212,2649220
573,2926,2650030,6212,2650030
573,2926,2650840,6212,2650840
573,2926,2650840,6212,2650840
573,2926,2651310,6212,2651310
573,2926,2651780,6212,2651780
573,2926,2652780,6212,2652780
573,2926,2653240,6212,2653240
573,2926,2654240,6212,2654240
573,2926,2654560,6212,2654560
573,2926,2655560,6212,2655560
573,2926,2656370,6212,2656370
573,2926,2656840,6212,2656840
573,2926,2657840,6212,2657840
574,2928,2658840,6212,2658840
574,2928,2658840,6212,2658840
574,2928,2658840,6212,2658840
574,2928,2659650,6212,2659650
575,2936,2660120,6212,2660120
575,2936,2661120,6212,2661120
575,2936,2661340,6212,2661340
575,2936,2662150,6212,2662150
575,2936,2663150,6212,2663150
575,2936,2663610,6212,2663610
575,2936,2664610,6212,2664610
575,2936,2664830,6212,2664830
575,2936,2665640,6212,2665640
575,2936,2666110,6212,2666110
575,2936,2667110,6212,2667110
576,2938,2668110,6212,2668110
576,2938,2669110,6212,2669110
577,2946,2670110,6212,2670110
577,2946,2670920,6212,2670920
577,2946,2671390,6212,2671390
577,2946,2672390,6212,2672390
577,2946,2672860,6212,2672860
577,2946,2673860,6212,2673860
577,2946,2674670,6212,2674670
577,2946,2675140,6212,2675140
577,2946,2675950,6212,2675950
577,2946,2676950,6212,2676950
578,2948,2677950,6212,2677950
578,2948,2678540,6212,2678540
579,2950,2679540,6212,2679540
579,2950,2680350,6212,2680350
580,2952,2680820,6212,2680820
580,2952,2681820,6212,2681820
580,2952,2682280,6212,2682280
580,2952,2682510,6212,2682510
581,2960,2682980,6212,2682980
581,2960,2683450,6212,2683450
581,2960,2683910,6212,2683910
581,2960,2683910,6212,2683910
581,2960,2684230,6212,2684230
582,2962,2685040,6212,2685040
582,2962,2686040,6212,2686040
582,2962,2686510,6212,2686510
582,2962,2687510,6212,2687510
582,2962,2687510,6212,2687510
582,2962,2687980,6212,2687980
582,2962,2688450,6212,2688450
582,2962,2689260,6212,2689260
582,2962,2690260,6212,2690260
582,2962,2690730,6212,2690730
583,2970,2691730,6212,2691730
583,2970,2692540,6212,2692540
583,2970,2693350,6212,2693350
583,2970,2694000,6212,2694000
583,2970,2694460,6212,2694460
583,2970,2694780,6212,2694780
583,2970,2695590,6212,2695590
583,2970,2695590,6212,2695590
583,2970,2696050,6212,2696050
583,2970,2696860,6212,2696860
583,2970,2697670,6212,2697670
583,2970,2697900,6212,2697900
584,2972,2698900,6212,2698900
584,2972,2699900,6212,2699900
585,2974,2700710,6212,2700710
585,2974,2700710,6212,2700710
585,2974,2701710,6212,2701710
585,2974,2702150,6212,2702150
585,2974,2702380,6212,2702380
586,2982,2703190,6212,2703190
586,2982,2704000,6212,2704000
586,2982,2704470,6212,2704470
586,2982,2705280,6212,2705280
586,2982,2706280,6212,2706280
586,2982,2706740,6212,2706740
586,2982,2707210,6212,2707210
586,2982,2707210,6212,2707210
586,2982,2708020,6212,2708020
587,2990,2716020,6212,2716020
587,2990,2716490,6212,2716490
587,2990,2717490,6212,2717490
588,2992,2718490,6212,2718490
588,2992,2718960,6212,2718960
588,2992,2719430,6212,2719430
589,2994,2720080,6212,2720080
590,2996,2720890,6212,2720890
590,2996,2721480,6212,2721480
591,2998,2722290,6212,2722290
591,2998,2723100,6212,2723100
591,2998,2723910,6212,2723910
592,3000,2724460,6212,2724460
592,3000,2724680,6212,2724680
592,3000,2725680,6212,2725680
593,3002,2726680,6212,2726680
593,3002,2727000,6212,2727000
593,3002,2727000,6212,2727000
593,3002,2727000,6212,2727000
593,3002,2727810,6212,2727810
594,3010,2728810,6212,2728810
594,3010,2729460,6212,2729460
594,3010,2729930,6212,2729930
594,3010,2730740,6212,2730740
594,3010,2731210,6212,2731210
594,3010,2731530,6212,2731530
594,3010,2732530,6212,2732530
594,3010,2732530,6212,2732530
594,3010,2733000,6212,2733000
594,3010,2733810,6212,2733810
594,3010,2733810,6212,2733810
594,3010,2734620,6212,2734620
595,3012,2735620,6212,2735620
596,3014,2736430,6212,2736430
596,3014,2737080,6212,2737080
596,3014,2738080,6212,2738080
596,3014,2738300,6212,2738300
597,3022,2738950,6212,2738950
598,3024,2739760,6212,2739760
598,3024,2740760,6212,2740760
598,3024,2740980,6212,2740980
598,3024,2741790,6212,2741790
598,3024,2742260,6212,2742260
598,3024,2742490,6212,2742490
598,3024,2743490,6212,2743490
598,3024,2744300,6212,2744300
598,3024,2744950,6212,2744950
598,3024,2745950,6212,2745950
598,3024,2746420,6212,2746420
598,3024,2746890,6212,2746890
599,3032,2747890,6212,2747890
599,3032,2748360,6212,2748360
599,3032,2748820,6212,2748820
599,3032,2749630,6212,2749630
599,3032,2749790,6212,2749790
599,3032,2750600,6212,2750600
599,3032,2751410,6212,2751410
599,3032,2751880,6212,2751880
599,3032,2752350,6212,2752350
599,3032,2752350,6212,2752350
599,3032,2752670,6212,2752670
599,3032,2753480,6212,2753480
599,3032,2754480,6212,2754480
600,3034,2755290,6212,2755290
600,3034,2756290,6212,2756290
601,3042,2756940,6212,2756940
601,3042,2757410,6212,2757410
601,3042,2757730,6212,2757730
601,3042,2757730,6212,2757730
601,3042,2758540,6212,2758540
601,3042,2759540,6212,2759540
601,3042,2760350,6212,2760350
601,3042,2760940,6212,2760940
601,3042,2761410,6212,2761410
601,3042,2762220,6212,2762220
601,3042,2763030,6212,2763030
601,3042,2763350,6212,2763350
601,3042,2763350,6212,2763350
602,3050,2763900,6212,2763900
602,3050,2764900,6212,2764900
602,3050,2765550,6212,2765550
602,3050,2766360,6212,2766360
602,3050,2766360,6212,2766360
602,3050,2767360,6212,2767360
602,3050,2767520,6212,2767520
602,3050,2767990,6212,2767990
602,3050,2768150,6212,2768150
602,3050,2768960,6212,2768960
602,3050,2769960,6212,2769960
602,3050,2770960,6212,2770960
602,3050,2770960,6212,2770960
603,3052,2771960,6212,2771960
603,3052,2771960,6212,2771960
603,3052,2771960,6212,2771960
604,3054,2772770,6212,2772770
604,3054,2773770,6212,2773770
605,3062,2774240,6212,2774240
605,3062,2774240,6212,2774240
605,3062,2774560,6212,2774560
605,3062,2775370,6212,2775370
605,3062,2775370,6212,2775370
605,3062,2776370,6212,2776370
605,3062,2777180,6212,2777180
605,3062,2778180,6212,2778180
605,3062,2778340,6212,2778340
605,3062,2779340,6212,2779340
605,3062,2779810,6212,2779810
605,3062,2779810,6212,2779810
605,3062,2780620,6212,2780620
605,3062,2781620,6212,2781620
605,3062,2782430,6212,2782430
606,3070,2783430,6212,2783430
606,3070,2784430,6212,2784430
606,3070,2785430,6212,2785430
606,3070,2786430,6212,2786430
606,3070,2787430,6212,2787430
606,3070,2788240,6212,2788240
606,3070,2788240,6212,2788240
606,3070,2788560,6212,2788560
606,3070,2789560,6212,2789560
606,3070,2790030,6212,2790030
607,3072,2791030,6212,2791030
607,3072,2791840,6212,2791840
607,3072,2791840,6212,2791840
607,3072,2792160,6212,2792160
608,3074,2792970,6212,2792970
608,3074,2793780,6212,2793780
608,3074,2794100,6212,2794100
609,3076,2794330,6212,2794330
609,3076,2795140,6212,2795140
609,3076,2795610,6212,2795610
609,3076,2795610,6212,2795610
610,3084,2796080,6212,2796080
610,3084,2797080,6212,2797080
611,3086,2797890,6212,2797890
611,3086,2797890,6212,2797890
611,3086,2798540,6212,2798540
612,3088,2799350,6212,2799350
612,3088,2800160,6212,2800160
612,3088,2801160,6212,2801160
612,3088,2801160,6212,2801160
612,3088,2802160,6212,2802160
612,3088,2802480,6212,2802480
612,3088,2803480,6212,2803480
612,3088,2804130,6212,2804130
612,3088,2804480,6212,2804480
612,3088,2805290,6212,2805290
612,3088,2805760,6212,2805760
612,3088,2805990,6212,2805990
613,3096,2806540,6212,2806540
613,3096,2807540,6212,2807540
613,3096,2808350,6212,2808350
613,3096,2808940,6212,2808940
613,3096,2809940,6212,2809940
613,3096,2810750,6212,2810750
613,3096,2812750,6212,2812750
613,3096,2813210,6212,2813210
613,3096,2813210,6212,2813210
614,3104,2814210,6212,2814210
614,3104,2814680,6212,2814680
614,3104,2815000,6212,2815000
614,3104,2815000,6212,2815000
614,3104,2816000,6212,2816000
614,3104,2817000,6212,2817000
614,3104,2817810,6212,2817810
615,3106,2818620,6212,2818620
615,3106,2819620,6212,2819620
616,3108,2820430,6212,2820430
616,3108,2820900,6212,2820900
616,3108,2821710,6212,2821710
616,3108,2821710,6212,2821710
616,3108,2822520,6212,2822520
616,3108,2823520,6212,2823520
616,3108,2824520,6212,2824520
617,3116,2824990,6212,2824990
617,3116,2825800,6212,2825800
617,3116,2826030,6212,2826030
617,3116,2827030,6212,2827030
617,3116,2827840,6212,2827840
617,3116,2827840,6212,2827840
617,3116,2828840,6212,2828840
617,3116,2829840,6212,2829840
617,3116,2829840,6212,2829840
617,3116,2830000,6212,2830000
617,3116,2831000,6212,2831000
617,3116,2831470,6212,2831470
617,3116,2831790,6212,2831790
617,3116,2832790,6212,2832790
617,3116,2833110,6212,2833110
617,3116,2833700,6212,2833700
617,3116,2833700,6212,2833700
618,3124,2834350,6212,2834350
618,3124,2834820,6212,2834820
618,3124,2835820,6212,2835820
618,3124,2836290,6212,2836290
618,3124,2836290,6212,2836290
618,3124,2836760,6212,2836760
618,3124,2837570,6212,2837570
618,3124,2837570,6212,2837570
618,3124,2838380,6212,2838380
618,3124,2838930,6212,2838930
618,3124,2838930,6212,2838930
618,3124,2839580,6212,2839580
618,3124,2839900,6212,2839900
619,3132,2840710,6212,2840710
