ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-id,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-event,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-pod_name,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-cum_pod
5446,create,paib-gpu/openb-pod-3293,4978
5447,failed,paib-gpu/openb-pod-0293,4978
5448,create,paib-gpu/openb-pod-1560,4979
5449,create,paib-gpu/openb-pod-0720,4980
5450,create,paib-gpu/openb-pod-0498,4981
5451,failed,paib-gpu/openb-pod-5326,4981
5452,create,paib-gpu/openb-pod-4214,4982
5453,failed,paib-gpu/openb-pod-6139,4982
5454,create,paib-gpu/openb-pod-0429,4983
5455,create,paib-gpu/openb-pod-6750,4984
5456,failed,paib-gpu/openb-pod-3763,4984
5457,create,paib-gpu/openb-pod-3536,4985
5458,failed,paib-gpu/openb-pod-2815,4985
5459,create,paib-gpu/openb-pod-6160,4986
5460,failed,paib-gpu/openb-pod-4140,4986
5461,create,paib-gpu/openb-pod-5587,4987
5462,create,paib-gpu/openb-pod-8137,4988
5463,failed,paib-gpu/openb-pod-1328,4988
5464,failed,paib-gpu/openb-pod-3889,4988
5465,create,paib-gpu/openb-pod-4465,4989
5466,create,paib-gpu/openb-pod-3579,4990
5467,create,paib-gpu/openb-pod-4280,4991
5468,create,paib-gpu/openb-pod-5355,4992
5469,create,paib-gpu/openb-pod-3939,4993
5470,create,paib-gpu/openb-pod-0541,4994
5471,create,paib-gpu/openb-pod-3043,4995
5472,create,paib-gpu/openb-pod-3955,4996
5473,create,paib-gpu/openb-pod-7310,4997
5474,create,paib-gpu/openb-pod-4873,4998
5475,failed,paib-gpu/openb-pod-2689,4998
5476,create,paib-gpu/openb-pod-0001,4999
5477,failed,paib-gpu/openb-pod-8050,4999
5478,create,paib-gpu/openb-pod-1505,5000
5479,create,paib-gpu/openb-pod-3581,5001
5480,create,paib-gpu/openb-pod-7596,5002
5481,create,paib-gpu/openb-pod-7658,5003
5482,create,paib-gpu/openb-pod-7160,5004
5483,create,paib-gpu/openb-pod-1048,5005
5484,create,paib-gpu/openb-pod-5158,5006
5485,failed,paib-gpu/openb-pod-3079,5006
5486,create,paib-gpu/openb-pod-0801,5007
5487,create,paib-gpu/openb-pod-7003,5008
5488,create,paib-gpu/openb-pod-1106,5009
5489,create,paib-gpu/openb-pod-8147,5010
5490,create,paib-gpu/openb-pod-3260,5011
5491,create,paib-gpu/openb-pod-2967,5012
5492,create,paib-gpu/openb-pod-4220,5013
5493,create,paib-gpu/openb-pod-0388,5014
5494,create,paib-gpu/openb-pod-2907,5015
5495,failed,paib-gpu/openb-pod-2592,5015
5496,create,paib-gpu/openb-pod-4668,5016
5497,create,paib-gpu/openb-pod-3814,5017
5498,create,paib-gpu/openb-pod-4718,5018
5499,create,paib-gpu/openb-pod-5714,5019
5500,create,paib-gpu/openb-pod-1888,5020
5501,create,paib-gpu/openb-pod-1893,5021
5502,create,paib-gpu/openb-pod-2911,5022
5503,failed,paib-gpu/openb-pod-4310,5022
5504,create,paib-gpu/openb-pod-7297,5023
5505,failed,paib-gpu/openb-pod-1786,5023
5506,create,paib-gpu/openb-pod-8113,5024
5507,create,paib-gpu/openb-pod-3240,5025
5508,create,paib-gpu/openb-pod-7319,5026
5509,create,paib-gpu/openb-pod-1075,5027
5510,failed,paib-gpu/openb-pod-7929,5027
5511,failed,paib-gpu/openb-pod-7372,5027
5512,create,paib-gpu/openb-pod-3562,5028
5513,create,paib-gpu/openb-pod-7082,5029
5514,create,paib-gpu/openb-pod-4260,5030
5515,create,paib-gpu/openb-pod-6952,5031
5516,create,paib-gpu/openb-pod-7522,5032
5517,create,paib-gpu/openb-pod-0847,5033
5518,failed,paib-gpu/openb-pod-6807,5033
5519,create,paib-gpu/openb-pod-0607,5034
5520,create,paib-gpu/openb-pod-0028,5035
5521,create,paib-gpu/openb-pod-3764,5036
5522,create,paib-gpu/openb-pod-7305,5037
5523,create,paib-gpu/openb-pod-0508,5038
5524,create,paib-gpu/openb-pod-5634,5039
5525,create,paib-gpu/openb-pod-2046,5040
5526,create,paib-gpu/openb-pod-6825,5041
5527,failed,paib-gpu/openb-pod-2142,5041
5528,create,paib-gpu/openb-pod-1343,5042
5529,create,paib-gpu/openb-pod-4374,5043
5530,create,paib-gpu/openb-pod-4136,5044
5531,failed,paib-gpu/openb-pod-5853,5044
5532,create,paib-gpu/openb-pod-7925,5045
5533,create,paib-gpu/openb-pod-4680,5046
5534,create,paib-gpu/openb-pod-2036,5047
5535,create,paib-gpu/openb-pod-6006,5048
5536,failed,paib-gpu/openb-pod-7919,5048
5537,create,paib-gpu/openb-pod-0546,5049
5538,create,paib-gpu/openb-pod-5556,5050
5539,create,paib-gpu/openb-pod-3582,5051
5540,create,paib-gpu/openb-pod-0488,5052
5541,create,paib-gpu/openb-pod-2188,5053
5542,create,paib-gpu/openb-pod-6632,5054
5543,create,paib-gpu/openb-pod-7169,5055
5544,create,paib-gpu/openb-pod-7074,5056
5545,create,paib-gpu/openb-pod-7894,5057
5546,create,paib-gpu/openb-pod-1423,5058
5547,create,paib-gpu/openb-pod-2133,5059
5548,create,paib-gpu/openb-pod-3135,5060
5549,failed,paib-gpu/openb-pod-7941,5060
5550,create,paib-gpu/openb-pod-2958,5061
5551,create,paib-gpu/openb-pod-4125,5062
5552,create,paib-gpu/openb-pod-5459,5063
5553,create,paib-gpu/openb-pod-2282,5064
5554,create,paib-gpu/openb-pod-0772,5065
5555,create,paib-gpu/openb-pod-6519,5066
5556,create,paib-gpu/openb-pod-1166,5067
5557,create,paib-gpu/openb-pod-4908,5068
5558,create,paib-gpu/openb-pod-7903,5069
5559,failed,paib-gpu/openb-pod-5098,5069
5560,create,paib-gpu/openb-pod-7065,5070
5561,failed,paib-gpu/openb-pod-6515,5070
5562,failed,paib-gpu/openb-pod-5638,5070
5563,create,paib-gpu/openb-pod-7282,5071
5564,create,paib-gpu/openb-pod-4994,5072
5565,create,paib-gpu/openb-pod-0681,5073
5566,create,paib-gpu/openb-pod-5270,5074
5567,create,paib-gpu/openb-pod-1378,5075
5568,create,paib-gpu/openb-pod-6040,5076
5569,create,paib-gpu/openb-pod-1784,5077
5570,create,paib-gpu/openb-pod-6014,5078
5571,create,paib-gpu/openb-pod-1631,5079
5572,create,paib-gpu/openb-pod-2945,5080
5573,create,paib-gpu/openb-pod-5724,5081
5574,create,paib-gpu/openb-pod-2278,5082
5575,create,paib-gpu/openb-pod-7134,5083
5576,failed,paib-gpu/openb-pod-0350,5083
5577,create,paib-gpu/openb-pod-6468,5084
5578,create,paib-gpu/openb-pod-2241,5085
5579,create,paib-gpu/openb-pod-3005,5086
5580,create,paib-gpu/openb-pod-1296,5087
5581,create,paib-gpu/openb-pod-1368,5088
5582,create,paib-gpu/openb-pod-5649,5089
5583,create,paib-gpu/openb-pod-0843,5090
5584,create,paib-gpu/openb-pod-5075,5091
5585,create,paib-gpu/openb-pod-0366,5092
5586,failed,paib-gpu/openb-pod-0700,5092
5587,create,paib-gpu/openb-pod-5114,5093
5588,create,paib-gpu/openb-pod-3033,5094
5589,create,paib-gpu/openb-pod-3070,5095
5590,create,paib-gpu/openb-pod-2308,5096
5591,failed,paib-gpu/openb-pod-6142,5096
5592,create,paib-gpu/openb-pod-4775,5097
5593,create,paib-gpu/openb-pod-7718,5098
5594,create,paib-gpu/openb-pod-6944,5099
5595,create,paib-gpu/openb-pod-0557,5100
5596,failed,paib-gpu/openb-pod-7476,5100
5597,create,paib-gpu/openb-pod-3609,5101
5598,create,paib-gpu/openb-pod-3800,5102
5599,create,paib-gpu/openb-pod-3847,5103
5600,create,paib-gpu/openb-pod-3176,5104
5601,create,paib-gpu/openb-pod-0299,5105
5602,create,paib-gpu/openb-pod-2978,5106
5603,create,paib-gpu/openb-pod-6343,5107
5604,create,paib-gpu/openb-pod-6214,5108
5605,create,paib-gpu/openb-pod-0276,5109
5606,create,paib-gpu/openb-pod-7960,5110
5607,failed,paib-gpu/openb-pod-3389,5110
5608,create,paib-gpu/openb-pod-4401,5111
5609,create,paib-gpu/openb-pod-1845,5112
5610,create,paib-gpu/openb-pod-0778,5113
5611,create,paib-gpu/openb-pod-1833,5114
5612,create,paib-gpu/openb-pod-2281,5115
5613,create,paib-gpu/openb-pod-1116,5116
5614,failed,paib-gpu/openb-pod-0675,5116
5615,failed,paib-gpu/openb-pod-7744,5116
5616,create,paib-gpu/openb-pod-6445,5117
5617,create,paib-gpu/openb-pod-6027,5118
5618,failed,paib-gpu/openb-pod-5606,5118
5619,create,paib-gpu/openb-pod-4852,5119
5620,create,paib-gpu/openb-pod-7702,5120
5621,create,paib-gpu/openb-pod-2737,5121
5622,create,paib-gpu/openb-pod-5981,5122
5623,create,paib-gpu/openb-pod-1952,5123
5624,create,paib-gpu/openb-pod-6372,5124
5625,create,paib-gpu/openb-pod-0568,5125
5626,create,paib-gpu/openb-pod-2390,5126
5627,create,paib-gpu/openb-pod-1114,5127
5628,create,paib-gpu/openb-pod-3620,5128
5629,create,paib-gpu/openb-pod-0251,5129
5630,create,paib-gpu/openb-pod-4110,5130
5631,failed,paib-gpu/openb-pod-2460,5130
5632,create,paib-gpu/openb-pod-4731,5131
5633,create,paib-gpu/openb-pod-5689,5132
5634,failed,paib-gpu/openb-pod-6797,5132
5635,failed,paib-gpu/openb-pod-3287,5132
5636,create,paib-gpu/openb-pod-2169,5133
5637,failed,paib-gpu/openb-pod-8125,5133
5638,create,paib-gpu/openb-pod-6830,5134
5639,create,paib-gpu/openb-pod-3950,5135
5640,failed,paib-gpu/openb-pod-2774,5135
5641,failed,paib-gpu/openb-pod-6762,5135
5642,create,paib-gpu/openb-pod-5827,5136
5643,create,paib-gpu/openb-pod-0859,5137
5644,create,paib-gpu/openb-pod-0561,5138
5645,create,paib-gpu/openb-pod-5692,5139
5646,create,paib-gpu/openb-pod-6435,5140
5647,create,paib-gpu/openb-pod-1995,5141
5648,create,paib-gpu/openb-pod-0285,5142
5649,create,paib-gpu/openb-pod-0210,5143
5650,create,paib-gpu/openb-pod-4042,5144
5651,failed,paib-gpu/openb-pod-3168,5144
5652,create,paib-gpu/openb-pod-5904,5145
5653,create,paib-gpu/openb-pod-4490,5146
5654,failed,paib-gpu/openb-pod-6958,5146
5655,create,paib-gpu/openb-pod-4523,5147
5656,create,paib-gpu/openb-pod-0419,5148
5657,create,paib-gpu/openb-pod-6977,5149
5658,create,paib-gpu/openb-pod-4173,5150
5659,create,paib-gpu/openb-pod-4238,5151
5660,create,paib-gpu/openb-pod-0744,5152
5661,create,paib-gpu/openb-pod-6849,5153
5662,create,paib-gpu/openb-pod-1997,5154
5663,create,paib-gpu/openb-pod-2517,5155
5664,create,paib-gpu/openb-pod-3627,5156
5665,create,paib-gpu/openb-pod-6504,5157
5666,create,paib-gpu/openb-pod-1303,5158
5667,create,paib-gpu/openb-pod-1420,5159
5668,create,paib-gpu/openb-pod-5493,5160
5669,create,paib-gpu/openb-pod-4918,5161
5670,create,paib-gpu/openb-pod-3242,5162
5671,create,paib-gpu/openb-pod-4178,5163
5672,create,paib-gpu/openb-pod-3987,5164
5673,create,paib-gpu/openb-pod-2312,5165
5674,failed,paib-gpu/openb-pod-0073,5165
5675,create,paib-gpu/openb-pod-2501,5166
5676,create,paib-gpu/openb-pod-6957,5167
5677,create,paib-gpu/openb-pod-5547,5168
5678,create,paib-gpu/openb-pod-7629,5169
5679,create,paib-gpu/openb-pod-4392,5170
5680,create,paib-gpu/openb-pod-6377,5171
5681,create,paib-gpu/openb-pod-7731,5172
5682,create,paib-gpu/openb-pod-5116,5173
5683,create,paib-gpu/openb-pod-0978,5174
5684,failed,paib-gpu/openb-pod-0763,5174
5685,create,paib-gpu/openb-pod-6723,5175
5686,create,paib-gpu/openb-pod-8094,5176
5687,create,paib-gpu/openb-pod-0647,5177
5688,failed,paib-gpu/openb-pod-5016,5177
5689,failed,paib-gpu/openb-pod-7397,5177
5690,failed,paib-gpu/openb-pod-0492,5177
5691,failed,paib-gpu/openb-pod-0705,5177
5692,create,paib-gpu/openb-pod-5474,5178
5693,create,paib-gpu/openb-pod-6088,5179
5694,create,paib-gpu/openb-pod-1799,5180
5695,failed,paib-gpu/openb-pod-7308,5180
5696,create,paib-gpu/openb-pod-6490,5181
5697,create,paib-gpu/openb-pod-1828,5182
5698,create,paib-gpu/openb-pod-3853,5183
5699,create,paib-gpu/openb-pod-2337,5184
5700,create,paib-gpu/openb-pod-6408,5185
5701,create,paib-gpu/openb-pod-6524,5186
5702,create,paib-gpu/openb-pod-5604,5187
5703,create,paib-gpu/openb-pod-6278,5188
5704,create,paib-gpu/openb-pod-0064,5189
5705,failed,paib-gpu/openb-pod-5607,5189
5706,create,paib-gpu/openb-pod-6821,5190
5707,create,paib-gpu/openb-pod-6610,5191
5708,create,paib-gpu/openb-pod-0696,5192
5709,create,paib-gpu/openb-pod-2101,5193
5710,create,paib-gpu/openb-pod-6256,5194
5711,failed,paib-gpu/openb-pod-0952,5194
5712,failed,paib-gpu/openb-pod-0022,5194
5713,failed,paib-gpu/openb-pod-6442,5194
5714,create,paib-gpu/openb-pod-5687,5195
5715,create,paib-gpu/openb-pod-5111,5196
5716,create,paib-gpu/openb-pod-2285,5197
5717,create,paib-gpu/openb-pod-4904,5198
5718,create,paib-gpu/openb-pod-2301,5199
5719,create,paib-gpu/openb-pod-1382,5200
5720,create,paib-gpu/openb-pod-0533,5201
5721,create,paib-gpu/openb-pod-7119,5202
5722,create,paib-gpu/openb-pod-1903,5203
5723,failed,paib-gpu/openb-pod-1909,5203
5724,create,paib-gpu/openb-pod-0361,5204
5725,create,paib-gpu/openb-pod-6255,5205
5726,create,paib-gpu/openb-pod-2850,5206
5727,create,paib-gpu/openb-pod-6332,5207
5728,create,paib-gpu/openb-pod-3252,5208
5729,create,paib-gpu/openb-pod-4015,5209
5730,failed,paib-gpu/openb-pod-1409,5209
5731,create,paib-gpu/openb-pod-3580,5210
5732,failed,paib-gpu/openb-pod-1583,5210
5733,create,paib-gpu/openb-pod-7337,5211
5734,create,paib-gpu/openb-pod-6084,5212
5735,create,paib-gpu/openb-pod-3183,5213
5736,create,paib-gpu/openb-pod-6816,5214
5737,create,paib-gpu/openb-pod-3771,5215
5738,create,paib-gpu/openb-pod-2781,5216
5739,create,paib-gpu/openb-pod-0734,5217
5740,create,paib-gpu/openb-pod-4375,5218
5741,create,paib-gpu/openb-pod-6686,5219
5742,failed,paib-gpu/openb-pod-1985,5219
5743,create,paib-gpu/openb-pod-3171,5220
5744,create,paib-gpu/openb-pod-3474,5221
5745,create,paib-gpu/openb-pod-6465,5222
5746,failed,paib-gpu/openb-pod-3205,5222
5747,failed,paib-gpu/openb-pod-7879,5222
5748,create,paib-gpu/openb-pod-3366,5223
5749,create,paib-gpu/openb-pod-3970,5224
5750,create,paib-gpu/openb-pod-1178,5225
5751,create,paib-gpu/openb-pod-2108,5226
5752,failed,paib-gpu/openb-pod-4705,5226
5753,create,paib-gpu/openb-pod-2122,5227
5754,create,paib-gpu/openb-pod-1715,5228
5755,create,paib-gpu/openb-pod-5919,5229
5756,create,paib-gpu/openb-pod-1306,5230
5757,create,paib-gpu/openb-pod-7109,5231
5758,failed,paib-gpu/openb-pod-6964,5231
5759,failed,paib-gpu/openb-pod-7820,5231
5760,create,paib-gpu/openb-pod-6459,5232
5761,create,paib-gpu/openb-pod-1298,5233
5762,create,paib-gpu/openb-pod-0522,5234
5763,create,paib-gpu/openb-pod-7539,5235
5764,failed,paib-gpu/openb-pod-0519,5235
5765,create,paib-gpu/openb-pod-1274,5236
5766,create,paib-gpu/openb-pod-4367,5237
5767,failed,paib-gpu/openb-pod-4854,5237
5768,create,paib-gpu/openb-pod-6019,5238
5769,create,paib-gpu/openb-pod-3895,5239
5770,create,paib-gpu/openb-pod-7323,5240
5771,create,paib-gpu/openb-pod-6276,5241
5772,failed,paib-gpu/openb-pod-4077,5241
5773,create,paib-gpu/openb-pod-1653,5242
5774,create,paib-gpu/openb-pod-5157,5243
5775,create,paib-gpu/openb-pod-7632,5244
5776,failed,paib-gpu/openb-pod-0601,5244
5777,failed,paib-gpu/openb-pod-0237,5244
5778,create,paib-gpu/openb-pod-2008,5245
5779,create,paib-gpu/openb-pod-5136,5246
5780,create,paib-gpu/openb-pod-5025,5247
5781,failed,paib-gpu/openb-pod-2208,5247
5782,create,paib-gpu/openb-pod-2354,5248
5783,create,paib-gpu/openb-pod-2956,5249
5784,failed,paib-gpu/openb-pod-5498,5249
5785,create,paib-gpu/openb-pod-0310,5250
5786,create,paib-gpu/openb-pod-1094,5251
5787,create,paib-gpu/openb-pod-1049,5252
5788,create,paib-gpu/openb-pod-7352,5253
5789,create,paib-gpu/openb-pod-6653,5254
5790,create,paib-gpu/openb-pod-2936,5255
5791,create,paib-gpu/openb-pod-7278,5256
5792,create,paib-gpu/openb-pod-3839,5257
5793,failed,paib-gpu/openb-pod-1967,5257
5794,create,paib-gpu/openb-pod-2048,5258
5795,create,paib-gpu/openb-pod-0277,5259
5796,create,paib-gpu/openb-pod-1044,5260
5797,create,paib-gpu/openb-pod-1513,5261
5798,failed,paib-gpu/openb-pod-7111,5261
5799,create,paib-gpu/openb-pod-7471,5262
5800,create,paib-gpu/openb-pod-0209,5263
5801,create,paib-gpu/openb-pod-5350,5264
5802,failed,paib-gpu/openb-pod-2763,5264
5803,create,paib-gpu/openb-pod-6263,5265
5804,create,paib-gpu/openb-pod-0635,5266
5805,create,paib-gpu/openb-pod-7549,5267
5806,create,paib-gpu/openb-pod-0457,5268
5807,create,paib-gpu/openb-pod-2845,5269
5808,create,paib-gpu/openb-pod-8075,5270
5809,create,paib-gpu/openb-pod-8019,5271
5810,create,paib-gpu/openb-pod-8148,5272
5811,create,paib-gpu/openb-pod-1464,5273
5812,failed,paib-gpu/openb-pod-5949,5273
5813,create,paib-gpu/openb-pod-2111,5274
5814,create,paib-gpu/openb-pod-0870,5275
5815,create,paib-gpu/openb-pod-0572,5276
5816,failed,paib-gpu/openb-pod-0703,5276
5817,create,paib-gpu/openb-pod-1742,5277
5818,create,paib-gpu/openb-pod-5540,5278
5819,create,paib-gpu/openb-pod-6464,5279
5820,create,paib-gpu/openb-pod-2286,5280
5821,create,paib-gpu/openb-pod-5333,5281
5822,create,paib-gpu/openb-pod-3949,5282
5823,create,paib-gpu/openb-pod-5188,5283
5824,create,paib-gpu/openb-pod-4283,5284
5825,create,paib-gpu/openb-pod-6556,5285
5826,failed,paib-gpu/openb-pod-4822,5285
5827,create,paib-gpu/openb-pod-5221,5286
5828,failed,paib-gpu/openb-pod-6479,5286
5829,create,paib-gpu/openb-pod-4478,5287
5830,create,paib-gpu/openb-pod-0390,5288
5831,create,paib-gpu/openb-pod-2502,5289
5832,create,paib-gpu/openb-pod-6492,5290
5833,failed,paib-gpu/openb-pod-0278,5290
5834,create,paib-gpu/openb-pod-1869,5291
5835,create,paib-gpu/openb-pod-0376,5292
5836,create,paib-gpu/openb-pod-5312,5293
5837,create,paib-gpu/openb-pod-1440,5294
5838,create,paib-gpu/openb-pod-2439,5295
5839,create,paib-gpu/openb-pod-0523,5296
5840,failed,paib-gpu/openb-pod-0959,5296
5841,create,paib-gpu/openb-pod-2887,5297
5842,failed,paib-gpu/openb-pod-4152,5297
5843,create,paib-gpu/openb-pod-5814,5298
5844,create,paib-gpu/openb-pod-7784,5299
5845,failed,paib-gpu/openb-pod-7737,5299
5846,create,paib-gpu/openb-pod-2934,5300
5847,create,paib-gpu/openb-pod-3772,5301
5848,create,paib-gpu/openb-pod-7968,5302
5849,create,paib-gpu/openb-pod-6741,5303
5850,create,paib-gpu/openb-pod-4312,5304
5851,create,paib-gpu/openb-pod-3134,5305
5852,create,paib-gpu/openb-pod-4856,5306
5853,create,paib-gpu/openb-pod-2302,5307
5854,create,paib-gpu/openb-pod-2794,5308
5855,create,paib-gpu/openb-pod-3783,5309
5856,create,paib-gpu/openb-pod-2339,5310
5857,create,paib-gpu/openb-pod-6403,5311
5858,create,paib-gpu/openb-pod-4942,5312
5859,create,paib-gpu/openb-pod-5138,5313
5860,create,paib-gpu/openb-pod-2885,5314
5861,create,paib-gpu/openb-pod-5938,5315
5862,create,paib-gpu/openb-pod-6794,5316
5863,create,paib-gpu/openb-pod-6023,5317
5864,create,paib-gpu/openb-pod-3829,5318
5865,failed,paib-gpu/openb-pod-0748,5318
5866,create,paib-gpu/openb-pod-0716,5319
5867,create,paib-gpu/openb-pod-5612,5320
5868,create,paib-gpu/openb-pod-8044,5321
5869,failed,paib-gpu/openb-pod-2073,5321
5870,create,paib-gpu/openb-pod-5259,5322
5871,create,paib-gpu/openb-pod-1871,5323
5872,create,paib-gpu/openb-pod-6779,5324
5873,create,paib-gpu/openb-pod-7858,5325
5874,failed,paib-gpu/openb-pod-4797,5325
5875,create,paib-gpu/openb-pod-3779,5326
5876,create,paib-gpu/openb-pod-7560,5327
5877,create,paib-gpu/openb-pod-5661,5328
5878,create,paib-gpu/openb-pod-8127,5329
5879,create,paib-gpu/openb-pod-6440,5330
5880,create,paib-gpu/openb-pod-2311,5331
5881,create,paib-gpu/openb-pod-4701,5332
5882,create,paib-gpu/openb-pod-7528,5333
5883,create,paib-gpu/openb-pod-5061,5334
5884,create,paib-gpu/openb-pod-6848,5335
5885,create,paib-gpu/openb-pod-1184,5336
5886,create,paib-gpu/openb-pod-7524,5337
5887,create,paib-gpu/openb-pod-8105,5338
5888,create,paib-gpu/openb-pod-7392,5339
5889,failed,paib-gpu/openb-pod-5781,5339
5890,create,paib-gpu/openb-pod-6243,5340
5891,create,paib-gpu/openb-pod-2144,5341
5892,create,paib-gpu/openb-pod-5550,5342
5893,failed,paib-gpu/openb-pod-7285,5342
5894,failed,paib-gpu/openb-pod-4450,5342
5895,create,paib-gpu/openb-pod-5682,5343
5896,create,paib-gpu/openb-pod-2145,5344
5897,create,paib-gpu/openb-pod-0063,5345
5898,failed,paib-gpu/openb-pod-7860,5345
5899,create,paib-gpu/openb-pod-5480,5346
5900,failed,paib-gpu/openb-pod-3808,5346
5901,create,paib-gpu/openb-pod-3187,5347
5902,create,paib-gpu/openb-pod-1053,5348
5903,create,paib-gpu/openb-pod-2811,5349
5904,create,paib-gpu/openb-pod-4815,5350
5905,failed,paib-gpu/openb-pod-7341,5350
5906,create,paib-gpu/openb-pod-7072,5351
5907,create,paib-gpu/openb-pod-6071,5352
5908,create,paib-gpu/openb-pod-1641,5353
5909,create,paib-gpu/openb-pod-2920,5354
5910,failed,paib-gpu/openb-pod-4307,5354
5911,create,paib-gpu/openb-pod-1504,5355
5912,create,paib-gpu/openb-pod-2604,5356
5913,create,paib-gpu/openb-pod-7655,5357
5914,failed,paib-gpu/openb-pod-1771,5357
5915,failed,paib-gpu/openb-pod-4026,5357
5916,create,paib-gpu/openb-pod-4056,5358
5917,create,paib-gpu/openb-pod-4690,5359
5918,failed,paib-gpu/openb-pod-8074,5359
5919,create,paib-gpu/openb-pod-7114,5360
5920,create,paib-gpu/openb-pod-0325,5361
5921,create,paib-gpu/openb-pod-2536,5362
5922,create,paib-gpu/openb-pod-1236,5363
5923,create,paib-gpu/openb-pod-5950,5364
5924,create,paib-gpu/openb-pod-3316,5365
5925,create,paib-gpu/openb-pod-2851,5366
5926,create,paib-gpu/openb-pod-2834,5367
5927,create,paib-gpu/openb-pod-6239,5368
5928,create,paib-gpu/openb-pod-3916,5369
5929,create,paib-gpu/openb-pod-4223,5370
5930,create,paib-gpu/openb-pod-5176,5371
5931,create,paib-gpu/openb-pod-1032,5372
5932,create,paib-gpu/openb-pod-7697,5373
5933,create,paib-gpu/openb-pod-2376,5374
5934,create,paib-gpu/openb-pod-2021,5375
5935,create,paib-gpu/openb-pod-0648,5376
5936,create,paib-gpu/openb-pod-5948,5377
5937,create,paib-gpu/openb-pod-5151,5378
5938,failed,paib-gpu/openb-pod-4200,5378
5939,create,paib-gpu/openb-pod-3617,5379
5940,create,paib-gpu/openb-pod-6430,5380
5941,create,paib-gpu/openb-pod-6266,5381
5942,create,paib-gpu/openb-pod-6954,5382
5943,create,paib-gpu/openb-pod-4067,5383
5944,create,paib-gpu/openb-pod-3527,5384
5945,create,paib-gpu/openb-pod-6839,5385
5946,create,paib-gpu/openb-pod-4147,5386
5947,create,paib-gpu/openb-pod-2668,5387
5948,create,paib-gpu/openb-pod-0781,5388
5949,create,paib-gpu/openb-pod-4589,5389
5950,failed,paib-gpu/openb-pod-0183,5389
5951,create,paib-gpu/openb-pod-1346,5390
5952,create,paib-gpu/openb-pod-5563,5391
5953,create,paib-gpu/openb-pod-1887,5392
5954,create,paib-gpu/openb-pod-5065,5393
5955,create,paib-gpu/openb-pod-5922,5394
5956,create,paib-gpu/openb-pod-4203,5395
5957,create,paib-gpu/openb-pod-7953,5396
5958,create,paib-gpu/openb-pod-7866,5397
5959,create,paib-gpu/openb-pod-5060,5398
5960,failed,paib-gpu/openb-pod-4313,5398
5961,failed,paib-gpu/openb-pod-4250,5398
5962,create,paib-gpu/openb-pod-8039,5399
5963,failed,paib-gpu/openb-pod-4168,5399
5964,create,paib-gpu/openb-pod-6966,5400
5965,failed,paib-gpu/openb-pod-4662,5400
5966,create,paib-gpu/openb-pod-6304,5401
5967,create,paib-gpu/openb-pod-7592,5402
5968,create,paib-gpu/openb-pod-1478,5403
5969,create,paib-gpu/openb-pod-4022,5404
5970,failed,paib-gpu/openb-pod-3917,5404
5971,create,paib-gpu/openb-pod-2726,5405
5972,failed,paib-gpu/openb-pod-0132,5405
5973,create,paib-gpu/openb-pod-4388,5406
5974,create,paib-gpu/openb-pod-6279,5407
5975,create,paib-gpu/openb-pod-4481,5408
5976,failed,paib-gpu/openb-pod-5366,5408
5977,create,paib-gpu/openb-pod-3870,5409
