ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
815603.6,14.15,0.55,180223.0,3.13
815467.62,14.15,0.55,180464.5,3.13
815171.19,14.14,0.54,180174.72,3.13
815035.21,14.14,0.54,180180.95,3.13
814899.24,14.14,0.54,180095.41,3.13
814626.12,14.14,0.54,179820.2,3.12
814490.15,14.14,0.54,179819.75,3.12
814354.17,14.14,0.54,179819.75,3.12
814218.19,14.14,0.54,179903.57,3.12
814082.21,14.14,0.54,179948.12,3.13
813946.24,14.14,0.54,179700.27,3.12
813810.26,14.14,0.54,179750.02,3.12
813674.28,14.14,0.54,179255.15,3.11
813674.28,14.14,0.54,179289.09,3.12
813674.28,14.14,0.54,179289.09,3.12
814138.67,14.15,0.55,179141.56,3.11
814002.69,14.15,0.55,179062.25,3.11
814002.69,14.15,0.55,179062.25,3.11
813907.36,14.15,0.55,179745.94,3.12
814175.57,14.15,0.55,179879.28,3.13
814039.59,14.15,0.55,179879.28,3.13
813903.62,14.15,0.55,179878.83,3.13
813767.64,14.15,0.55,180149.59,3.13
813831.16,14.15,0.56,180022.93,3.13
813873.04,14.16,0.56,180040.58,3.13
813463.82,14.15,0.55,179638.32,3.13
813327.84,14.15,0.55,179638.32,3.13
813191.87,14.15,0.55,179694.71,3.13
813055.89,14.15,0.55,179654.81,3.13
813055.89,14.15,0.55,179654.81,3.13
812919.91,14.15,0.55,179642.7,3.13
812783.94,14.15,0.55,179990.18,3.13
812836.64,14.16,0.56,179915.34,3.13
812700.66,14.16,0.56,179826.97,3.13
812996.68,14.16,0.56,179937.15,3.13
812860.7,14.16,0.56,180107.59,3.14
812913.4,14.16,0.57,180107.54,3.14
812966.11,14.17,0.57,180107.14,3.14
812830.13,14.17,0.57,180107.14,3.14
812694.15,14.17,0.57,180118.74,3.14
812558.17,14.17,0.57,180108.59,3.14
812610.88,14.17,0.57,180108.26,3.14
812470.42,14.17,0.57,180034.27,3.14
812334.44,14.17,0.57,180625.74,3.15
812334.44,14.17,0.57,180580.96,3.15
812198.46,14.17,0.57,180476.89,3.15
811986.92,14.17,0.57,180270.95,3.14
812282.94,14.17,0.57,180270.5,3.15
812335.65,14.18,0.58,180270.5,3.15
812199.67,14.18,0.58,180270.5,3.15
812063.69,14.18,0.58,180353.52,3.15
811927.71,14.18,0.58,180348.97,3.15
811980.41,14.18,0.58,180328.15,3.15
812224.45,14.18,0.59,181274.87,3.17
812088.47,14.18,0.59,181394.61,3.17
811000.65,14.18,0.59,181394.61,3.17
811281.76,14.19,0.59,181394.16,3.17
811334.47,14.19,0.6,181395.21,3.17
811334.47,14.19,0.6,181358.11,3.17
811198.49,14.19,0.6,181357.07,3.17
811062.51,14.19,0.6,181357.07,3.17
811062.51,14.19,0.6,181357.07,3.17
810926.53,14.19,0.6,181501.68,3.18
810790.56,14.19,0.6,181516.03,3.18
810589.29,14.19,0.59,181132.15,3.17
810453.31,14.19,0.59,181034.43,3.17
810294.64,14.19,0.59,180875.54,3.17
810158.66,14.19,0.59,181428.08,3.18
810022.68,14.19,0.59,181427.63,3.18
809886.7,14.19,0.59,181427.63,3.18
809514.71,14.18,0.59,181302.96,3.18
809810.73,14.19,0.59,181990.44,3.19
809438.73,14.19,0.59,181776.34,3.19
809302.75,14.19,0.59,181775.89,3.19
809355.45,14.19,0.59,181568.27,3.18
809219.47,14.19,0.59,182530.76,3.2
809083.5,14.19,0.59,182530.76,3.2
808796.41,14.18,0.59,182212.06,3.2
808870.74,14.19,0.59,181656.0,3.19
809244.59,14.19,0.6,181085.9,3.18
809467.64,14.2,0.6,182404.82,3.2
808979.8,14.19,0.6,181823.8,3.19
809275.82,14.2,0.6,181946.7,3.19
809139.84,14.2,0.6,181884.9,3.19
808767.84,14.19,0.6,181836.66,3.19
808767.84,14.19,0.6,181836.66,3.19
809152.51,14.2,0.6,182695.85,3.21
809016.53,14.2,0.6,182695.99,3.21
808880.55,14.2,0.6,182108.12,3.2
808933.25,14.21,0.61,181996.73,3.2
808797.28,14.21,0.61,181996.14,3.2
808495.99,14.2,0.6,182476.47,3.21
808869.84,14.21,0.61,182845.33,3.21
808557.74,14.2,0.61,182472.73,3.21
808610.44,14.21,0.61,182498.88,3.21
808906.46,14.21,0.62,182484.18,3.21
808770.48,14.21,0.62,182472.76,3.21
808634.51,14.21,0.62,183049.52,3.22
808498.53,14.21,0.62,182539.77,3.21
808498.53,14.21,0.62,182539.77,3.21
808688.98,14.22,0.62,183456.95,3.23
808553.0,14.22,0.62,183457.09,3.23
808605.71,14.22,0.62,183456.5,3.23
808605.71,14.22,0.62,183456.5,3.23
808658.41,14.23,0.63,183456.5,3.23
808522.43,14.23,0.63,183481.9,3.23
808386.45,14.23,0.63,183483.07,3.23
808039.35,14.22,0.62,183098.85,3.22
808039.35,14.22,0.62,183098.85,3.22
808039.35,14.22,0.62,183098.85,3.22
807903.37,14.22,0.62,183078.45,3.22
807767.39,14.22,0.62,183606.34,3.23
807631.41,14.22,0.62,183440.59,3.23
807495.44,14.22,0.62,183440.14,3.23
807359.46,14.22,0.62,183440.14,3.23
807756.74,14.23,0.63,183273.07,3.23
807620.76,14.23,0.63,183343.43,3.23
807484.78,14.23,0.63,183311.03,3.23
807484.78,14.23,0.63,183311.03,3.23
807484.78,14.23,0.63,183311.03,3.23
807348.81,14.23,0.63,183275.74,3.23
807212.83,14.23,0.63,183751.96,3.24
807381.29,14.23,0.64,183850.38,3.24
807245.31,14.23,0.64,183850.17,3.24
807245.31,14.23,0.64,183850.17,3.24
807435.76,14.24,0.64,183849.93,3.24
807299.78,14.24,0.64,183984.15,3.24
807595.81,14.24,0.65,183941.74,3.24
807595.81,14.24,0.65,183941.74,3.24
807487.13,14.24,0.65,183833.06,3.24
807115.13,14.24,0.64,183741.25,3.24
806979.15,14.24,0.64,185120.21,3.27
806979.15,14.24,0.64,185120.21,3.27
806843.17,14.24,0.64,185120.35,3.27
806128.18,14.23,0.63,184463.43,3.26
805992.2,14.23,0.63,184462.85,3.26
805856.22,14.23,0.63,184462.85,3.26
805731.06,14.23,0.63,184138.74,3.25
805584.27,14.23,0.63,183983.96,3.25
805448.29,14.23,0.63,184036.23,3.25
805274.31,14.23,0.63,183443.34,3.24
805138.33,14.23,0.63,183393.75,3.24
805002.36,14.23,0.63,183744.69,3.25
805055.06,14.23,0.63,183673.89,3.25
804919.08,14.23,0.63,183579.72,3.25
804783.1,14.23,0.63,183579.85,3.25
805087.28,14.24,0.64,183579.27,3.25
804951.3,14.24,0.64,183588.28,3.25
804591.15,14.23,0.63,183579.27,3.25
804455.17,14.23,0.63,183579.27,3.25
804507.87,14.23,0.64,183741.26,3.25
804507.87,14.23,0.64,183833.03,3.25
804361.08,14.23,0.64,183969.97,3.26
804225.1,14.23,0.64,183922.73,3.26
804089.12,14.23,0.64,183855.4,3.25
804163.84,14.24,0.64,183520.04,3.25
804364.23,14.24,0.64,183600.0,3.25
804660.25,14.25,0.65,184273.59,3.26
804524.27,14.25,0.65,184194.28,3.26
803980.36,14.25,0.65,184796.85,3.28
803980.36,14.25,0.65,184796.85,3.28
803608.36,14.24,0.65,184395.67,3.27
803608.36,14.24,0.65,184395.67,3.27
803318.35,14.24,0.64,184186.95,3.26
803383.67,14.24,0.65,183763.68,3.26
803247.7,14.24,0.65,183763.68,3.26
803013.12,14.24,0.64,183441.38,3.25
803013.12,14.24,0.64,183441.38,3.25
802877.14,14.24,0.64,183447.61,3.25
803330.71,14.25,0.65,183846.92,3.26
803194.73,14.25,0.65,183767.61,3.26
803058.75,14.25,0.65,183767.61,3.26
802922.78,14.25,0.65,183779.17,3.26
802922.78,14.25,0.65,183779.17,3.26
802786.8,14.25,0.65,183778.72,3.26
802488.79,14.25,0.65,183579.82,3.26
802679.24,14.25,0.65,183579.82,3.26
802543.27,14.25,0.65,183868.94,3.27
802407.29,14.25,0.65,183659.48,3.26
802407.29,14.25,0.65,183659.48,3.26
802271.31,14.25,0.65,183585.72,3.26
802567.33,14.26,0.66,184386.83,3.28
802270.9,14.25,0.66,183885.74,3.27
802345.24,14.26,0.66,183647.02,3.26
802419.96,14.26,0.66,183390.1,3.26
802223.86,14.26,0.66,183403.9,3.26
802044.23,14.26,0.66,183663.74,3.26
802044.23,14.26,0.66,183663.74,3.26
801908.25,14.26,0.66,183663.74,3.27
801772.27,14.26,0.66,183663.74,3.27
801648.91,14.26,0.66,183047.87,3.26
801413.01,14.26,0.66,182728.17,3.25
801201.47,14.25,0.66,182522.23,3.25
801065.5,14.25,0.66,182638.75,3.25
800929.52,14.25,0.66,182522.23,3.25
800793.54,14.25,0.66,182521.78,3.25
800846.24,14.26,0.66,182521.78,3.25
800846.24,14.26,0.66,182521.78,3.25
801150.41,14.26,0.67,182542.27,3.25
801008.71,14.26,0.66,182521.85,3.25
800872.74,14.26,0.66,182522.41,3.25
800736.76,14.26,0.66,182677.84,3.25
801032.78,14.27,0.67,182645.17,3.25
800896.8,14.27,0.67,182521.78,3.25
800760.83,14.27,0.67,183439.18,3.27
800624.85,14.27,0.67,183438.73,3.27
799537.03,14.27,0.67,183438.28,3.27
799238.58,14.26,0.67,183036.73,3.27
799519.69,14.27,0.67,183036.73,3.27
799383.71,14.27,0.67,183056.58,3.27
799383.71,14.27,0.67,183056.58,3.27
799247.74,14.27,0.67,183046.21,3.27
799300.44,14.27,0.68,183041.5,3.27
798928.44,14.27,0.67,182773.04,3.26
798981.14,14.27,0.67,182769.91,3.26
798845.16,14.27,0.67,183552.9,3.28
798651.59,14.27,0.67,182768.27,3.27
798515.61,14.27,0.67,183367.21,3.28
798811.63,14.28,0.68,183477.39,3.28
798864.34,14.28,0.68,183897.5,3.29
798728.36,14.28,0.68,183903.73,3.29
798781.06,14.28,0.68,183370.55,3.28
798557.6,14.28,0.68,183103.77,3.27
798557.6,14.28,0.68,183103.77,3.27
798610.3,14.28,0.68,182863.23,3.27
798673.82,14.29,0.69,182737.07,3.27
798673.82,14.29,0.69,182812.54,3.27
798673.82,14.29,0.69,182785.03,3.27
798715.71,14.29,0.69,183467.18,3.28
798579.73,14.29,0.69,183381.64,3.28
798645.05,14.29,0.69,182958.38,3.27
798984.51,14.3,0.7,183161.48,3.28
799049.83,14.3,0.7,182738.22,3.27
798815.25,14.3,0.7,182415.92,3.27
798867.96,14.3,0.71,182527.0,3.27
798731.98,14.3,0.71,182499.45,3.27
798596.0,14.3,0.71,182489.55,3.27
798359.73,14.3,0.7,182308.64,3.27
798223.75,14.3,0.7,182239.23,3.26
798527.93,14.31,0.71,182238.78,3.26
798391.95,14.31,0.71,182238.78,3.27
798444.65,14.31,0.71,182257.46,3.27
798308.67,14.31,0.71,182252.64,3.27
798172.7,14.31,0.71,182254.41,3.27
798036.72,14.31,0.71,182238.78,3.27
798036.72,14.31,0.71,182238.78,3.27
798089.42,14.31,0.72,183016.96,3.28
797953.44,14.31,0.72,182909.18,3.28
797953.44,14.31,0.72,182909.18,3.28
797817.46,14.31,0.72,182915.4,3.28
797870.17,14.32,0.72,182992.71,3.28
797734.19,14.32,0.72,182992.4,3.28
797598.21,14.32,0.72,182992.4,3.28
797462.23,14.32,0.72,183097.38,3.29
797514.94,14.32,0.72,183041.13,3.29
797567.64,14.32,0.72,183005.58,3.29
797354.12,14.32,0.72,182755.47,3.28
797218.15,14.32,0.72,183236.39,3.29
796858.0,14.31,0.72,183024.75,3.29
796910.7,14.32,0.72,183102.03,3.29
796774.72,14.32,0.72,183040.45,3.29
796638.74,14.32,0.72,183046.67,3.29
796502.77,14.32,0.72,182961.13,3.29
796366.79,14.32,0.72,182960.69,3.29
796230.81,14.32,0.72,182960.69,3.29
796094.83,14.32,0.72,182972.18,3.29
796094.83,14.32,0.72,183001.73,3.29
796094.83,14.32,0.72,183001.73,3.29
795958.86,14.32,0.72,182997.27,3.29
795822.88,14.32,0.72,182991.08,3.29
795686.9,14.32,0.72,183238.99,3.3
795561.74,14.32,0.72,183065.54,3.29
795414.95,14.32,0.72,182990.23,3.29
795414.95,14.32,0.72,182979.34,3.29
795414.95,14.32,0.72,182979.34,3.29
795278.97,14.32,0.72,182978.89,3.29
795331.67,14.32,0.72,182978.89,3.29
795195.69,14.32,0.72,182978.89,3.3
795248.4,14.33,0.73,182992.35,3.3
795248.4,14.33,0.73,182992.35,3.3
795112.42,14.33,0.73,182991.51,3.3
794976.44,14.33,0.73,182980.74,3.3
794840.46,14.33,0.73,183425.46,3.31
794704.49,14.33,0.73,183320.6,3.3
794704.49,14.33,0.73,183320.6,3.3
794568.51,14.33,0.73,183320.15,3.31
794621.21,14.33,0.73,183320.15,3.31
794485.23,14.33,0.73,183320.15,3.31
794349.26,14.33,0.73,183365.78,3.31
794213.28,14.33,0.73,183338.31,3.31
794077.3,14.33,0.73,183320.15,3.31
793941.32,14.33,0.73,183614.97,3.31
794131.78,14.33,0.74,183770.52,3.32
793995.8,14.33,0.74,183776.75,3.32
793859.82,14.33,0.74,183691.21,3.32
793723.84,14.33,0.74,183691.34,3.32
793776.55,14.34,0.74,183690.76,3.32
793640.57,14.34,0.74,183690.76,3.32
793342.8,14.33,0.74,183386.26,3.31
793206.82,14.33,0.74,183420.92,3.31
793070.84,14.33,0.74,183386.26,3.31
792934.86,14.33,0.74,183407.43,3.32
792934.86,14.33,0.74,183426.17,3.32
792809.7,14.33,0.74,183727.23,3.32
792673.73,14.33,0.74,183647.92,3.32
792526.93,14.33,0.74,183509.84,3.32
792390.95,14.33,0.74,183509.84,3.32
792254.98,14.33,0.74,183430.53,3.32
792320.3,14.34,0.74,183007.27,3.31
792320.3,14.34,0.74,183007.47,3.31
792320.3,14.34,0.74,183007.47,3.31
792184.32,14.34,0.74,183007.47,3.31
792278.09,14.34,0.74,183019.67,3.31
792142.12,14.34,0.74,183019.36,3.31
792006.14,14.34,0.74,183019.36,3.31
792250.18,14.35,0.75,183021.64,3.31
792250.18,14.35,0.75,183021.64,3.31
792043.75,14.34,0.75,182877.97,3.31
791907.77,14.34,0.75,182881.84,3.31
792211.94,14.35,0.75,182875.69,3.31
792075.96,14.35,0.75,183699.41,3.33
792075.96,14.35,0.75,183694.83,3.33
791950.8,14.35,0.75,183645.62,3.33
791687.92,14.35,0.75,183743.06,3.33
791563.85,14.35,0.75,183451.11,3.33
791616.55,14.35,0.75,183562.19,3.33
791480.57,14.35,0.75,183534.65,3.33
791344.59,14.35,0.75,183534.2,3.33
791208.62,14.35,0.75,183534.2,3.33
791504.64,14.36,0.76,183610.22,3.33
791381.28,14.36,0.76,182994.35,3.32
791145.38,14.36,0.76,182674.65,3.32
791009.4,14.36,0.76,182672.96,3.32
790873.42,14.36,0.76,182850.73,3.32
790737.45,14.36,0.76,182774.51,3.32
790601.47,14.36,0.76,182774.07,3.32
790601.47,14.36,0.76,182774.07,3.32
790261.1,14.35,0.75,183354.57,3.33
790125.13,14.35,0.76,183354.57,3.33
790125.13,14.35,0.76,183354.57,3.33
789989.15,14.35,0.76,183399.87,3.33
789853.17,14.35,0.76,183430.71,3.33
789853.17,14.35,0.76,183430.71,3.33
789853.17,14.35,0.76,183430.71,3.33
789717.19,14.35,0.76,183434.15,3.33
789717.19,14.35,0.76,183434.15,3.33
789581.22,14.35,0.76,183433.7,3.33
789581.22,14.35,0.76,183433.7,3.33
789422.54,14.35,0.75,183274.81,3.33
789286.56,14.35,0.75,183274.81,3.33
789351.88,14.35,0.76,182851.55,3.33
789117.3,14.35,0.75,182529.25,3.32
789117.3,14.35,0.75,182529.25,3.32
788981.33,14.35,0.76,183195.33,3.33
788845.35,14.35,0.76,183334.64,3.34
789035.8,14.36,0.76,183333.27,3.34
789401.4,14.37,0.77,183976.41,3.35
789193.05,14.36,0.76,183761.91,3.34
789057.07,14.36,0.77,183761.46,3.34
789131.8,14.37,0.77,183107.13,3.33
788935.37,14.36,0.77,182918.41,3.33
788593.78,14.36,0.76,182536.47,3.32
788831.24,14.36,0.77,183121.5,3.33
788695.26,14.36,0.77,183122.63,3.34
788559.29,14.36,0.77,182574.39,3.33
788423.31,14.36,0.77,182574.39,3.33
788136.22,14.36,0.76,182265.31,3.32
788136.22,14.36,0.76,182265.31,3.32
788000.24,14.36,0.76,182265.31,3.32
788296.27,14.37,0.77,182683.16,3.33
788370.6,14.37,0.77,183414.25,3.34
788234.62,14.37,0.77,183137.62,3.34
787895.07,14.37,0.77,183143.77,3.34
787969.79,14.37,0.77,182892.98,3.34
787790.16,14.37,0.77,182671.06,3.33
788086.19,14.37,0.78,182671.06,3.33
787950.21,14.38,0.78,182671.06,3.33
787791.53,14.37,0.77,182512.17,3.33
787844.23,14.38,0.78,182512.17,3.33
787896.93,14.38,0.78,182512.42,3.33
787896.93,14.38,0.78,182534.57,3.33
787760.96,14.38,0.78,182534.31,3.33
787624.98,14.38,0.78,182534.31,3.33
787489.0,14.38,0.78,183159.25,3.34
787353.02,14.38,0.78,183288.81,3.35
787217.05,14.38,0.78,183232.42,3.35
787081.07,14.38,0.78,183194.12,3.35
786945.09,14.38,0.78,185816.27,3.4
786809.11,14.38,0.78,185816.4,3.4
786861.82,14.38,0.79,185815.82,3.4
786725.84,14.38,0.79,185815.82,3.4
786589.86,14.38,0.79,185815.96,3.4
786453.88,14.38,0.79,186039.73,3.4
786317.91,14.38,0.79,185960.42,3.4
786181.93,14.38,0.79,185739.57,3.4
786056.77,14.38,0.79,185868.38,3.4
785694.77,14.38,0.78,185557.87,3.4
785736.65,14.38,0.78,185804.37,3.4
785600.68,14.38,0.78,185804.37,3.4
785600.68,14.38,0.78,185782.22,3.4
785844.71,14.39,0.79,185702.91,3.4
785708.74,14.39,0.79,186078.76,3.41
785572.76,14.39,0.79,186078.31,3.41
785436.78,14.39,0.79,186078.31,3.41
785300.8,14.39,0.79,186180.24,3.41
785366.12,14.39,0.79,185756.97,3.4
785131.55,14.39,0.79,185434.67,3.4
785322.0,14.4,0.8,185536.4,3.4
785322.0,14.4,0.8,185558.64,3.4
785186.02,14.4,0.8,185510.32,3.4
785238.72,14.4,0.8,185363.69,3.4
785545.56,14.41,0.81,186404.85,3.42
785815.85,14.41,0.81,186443.99,3.42
785868.55,14.41,0.82,186444.05,3.42
785732.58,14.41,0.82,186443.68,3.42
785596.6,14.42,0.82,186458.07,3.42
785649.3,14.42,0.82,186446.42,3.42
785702.0,14.42,0.82,186443.68,3.42
785566.02,14.42,0.82,186950.57,3.43
785430.05,14.42,0.82,187017.25,3.43
785058.05,14.42,0.82,186954.52,3.43
784899.37,14.41,0.82,186795.84,3.43
785195.39,14.42,0.82,187010.38,3.43
785195.39,14.42,0.82,186988.14,3.43
785195.39,14.42,0.82,187013.77,3.43
785248.09,14.42,0.83,187013.73,3.44
785112.12,14.42,0.83,187013.32,3.44
784976.14,14.42,0.83,187013.32,3.44
784840.16,14.42,0.83,187041.94,3.44
784468.16,14.42,0.82,186882.73,3.43
784764.18,14.42,0.83,186868.58,3.43
784628.21,14.43,0.83,186862.57,3.44
784492.23,14.43,0.83,186962.3,3.44
784544.93,14.43,0.83,187667.0,3.45
784408.95,14.43,0.83,187666.55,3.45
784272.98,14.43,0.83,187666.55,3.45
784137.0,14.43,0.83,187677.57,3.45
784189.7,14.43,0.83,187668.41,3.45
784433.74,14.44,0.84,187666.55,3.45
784486.44,14.44,0.84,188058.22,3.46
784350.46,14.44,0.84,188028.27,3.46
784403.16,14.44,0.85,188441.62,3.47
784403.16,14.44,0.85,188441.62,3.47
784455.86,14.45,0.85,188552.7,3.47
784319.89,14.45,0.85,188525.15,3.47
784183.91,14.45,0.85,188515.25,3.47
784236.61,14.45,0.85,188608.68,3.48
784289.31,14.45,0.86,188608.64,3.48
784342.01,14.46,0.86,188608.23,3.48
784394.71,14.46,0.86,188608.23,3.48
784585.17,14.47,0.87,188619.19,3.48
784449.19,14.47,0.87,188616.46,3.48
784449.19,14.47,0.87,188616.46,3.48
784313.21,14.47,0.87,188608.23,3.48
784503.66,14.47,0.87,189844.47,3.5
784141.66,14.47,0.87,189434.07,3.49
784005.69,14.47,0.87,189352.04,3.49
783869.71,14.47,0.87,189272.73,3.49
783733.73,14.47,0.87,189272.73,3.49
783597.76,14.47,0.87,189262.84,3.49
783597.76,14.47,0.87,189262.84,3.49
782509.94,14.47,0.87,189262.84,3.5
782373.96,14.47,0.87,189193.42,3.5
782250.6,14.47,0.87,188577.56,3.49
782510.85,14.47,0.88,188754.01,3.49
782220.84,14.47,0.87,188468.17,3.49
781928.58,14.47,0.87,188125.25,3.48
781993.9,14.47,0.87,187701.99,3.47
781759.32,14.47,0.87,187379.69,3.47
781623.35,14.47,0.87,187300.38,3.47
781623.35,14.47,0.87,187296.05,3.47
781487.37,14.47,0.87,187296.05,3.47
781540.07,14.47,0.87,187296.01,3.47
781404.09,14.47,0.87,187295.6,3.47
781456.79,14.47,0.88,187295.6,3.47
781509.5,14.48,0.88,187306.69,3.47
781562.2,14.48,0.88,187303.04,3.47
781426.22,14.48,0.88,187296.77,3.47
781290.24,14.48,0.88,187295.6,3.47
781154.26,14.48,0.88,188045.94,3.49
781018.29,14.48,0.88,188045.49,3.49
780882.31,14.48,0.88,188045.49,3.49
781178.33,14.49,0.89,188095.13,3.49
781042.35,14.49,0.89,188050.59,3.49
780906.38,14.49,0.89,188069.52,3.49
780770.4,14.49,0.89,188045.49,3.49
780960.85,14.49,0.9,188771.71,3.5
780824.87,14.49,0.9,188767.34,3.5
780688.9,14.49,0.9,188766.89,3.5
780552.92,14.49,0.9,188766.89,3.51
780351.65,14.49,0.89,188730.71,3.5
780542.11,14.5,0.9,188770.9,3.51
780406.13,14.5,0.9,188777.59,3.51
780270.15,14.5,0.9,188769.7,3.51
780134.17,14.5,0.9,188769.25,3.51
779998.2,14.5,0.9,189416.5,3.52
780061.72,14.5,0.9,189333.94,3.52
779914.92,14.5,0.9,189221.03,3.52
779914.92,14.5,0.9,189221.03,3.52
779778.94,14.5,0.9,189221.03,3.52
779406.95,14.49,0.9,188852.48,3.51
779459.65,14.5,0.9,188881.83,3.51
779169.71,14.49,0.9,188608.45,3.51
779169.71,14.49,0.9,188589.8,3.51
779169.71,14.49,0.9,188609.85,3.51
779033.73,14.49,0.9,188589.87,3.51
778837.3,14.49,0.89,188466.55,3.51
778701.33,14.49,0.89,188457.26,3.51
778498.86,14.49,0.89,188246.37,3.5
778551.56,14.49,0.89,188246.9,3.5
778551.56,14.49,0.89,188232.83,3.5
778415.58,14.49,0.89,188726.4,3.51
778279.61,14.49,0.89,188597.79,3.51
777993.46,14.49,0.89,188311.64,3.51
777857.48,14.49,0.89,188301.74,3.51
777721.5,14.49,0.89,188232.33,3.51
777585.52,14.49,0.89,188231.88,3.51
777449.55,14.49,0.89,188250.47,3.51
777502.25,14.49,0.89,188236.41,3.51
777554.95,14.49,0.9,188231.94,3.51
777348.52,14.49,0.89,188058.65,3.51
777212.54,14.49,0.89,188058.58,3.51
777076.57,14.49,0.89,188472.86,3.51
776940.59,14.49,0.89,188437.72,3.51
776804.61,14.49,0.89,188408.98,3.51
776668.63,14.49,0.89,188408.53,3.52
776456.68,14.49,0.89,188547.44,3.52
776220.78,14.49,0.89,188178.81,3.51
775900.78,14.48,0.89,187858.81,3.51
775764.81,14.48,0.89,187858.81,3.51
775628.83,14.48,0.89,187902.84,3.51
775628.83,14.48,0.89,187918.6,3.51
775492.85,14.48,0.89,187908.58,3.51
775356.87,14.48,0.89,187874.57,3.51
775084.92,14.48,0.89,188041.65,3.51
775546.15,14.49,0.9,188518.28,3.52
775546.15,14.49,0.9,188518.28,3.52
775410.17,14.49,0.9,188518.42,3.52
775274.19,14.49,0.9,188517.83,3.52
775138.21,14.49,0.9,188517.83,3.52
774979.54,14.49,0.89,188379.18,3.52
774979.54,14.49,0.89,188379.18,3.52
774843.56,14.49,0.89,188427.99,3.52
774707.58,14.49,0.89,188379.18,3.52
774760.28,14.49,0.9,188383.04,3.52
774624.3,14.49,0.9,188696.77,3.53
774328.36,14.49,0.89,188323.74,3.52
774107.1,14.49,0.89,188133.06,3.52
774159.8,14.49,0.89,188155.35,3.52
774557.08,14.5,0.9,187988.27,3.52
774564.59,14.5,0.9,187935.18,3.52
774328.32,14.5,0.9,187754.28,3.52
774632.49,14.5,0.91,187753.83,3.52
774496.51,14.5,0.91,187753.83,3.52
774360.53,14.5,0.91,187831.53,3.52
774550.99,14.51,0.91,187783.64,3.52
774415.01,14.51,0.91,187753.83,3.52
774279.03,14.51,0.91,187861.75,3.52
774143.05,14.51,0.91,187861.3,3.52
774007.08,14.51,0.91,187861.3,3.52
773871.1,14.51,0.91,187861.3,3.52
773735.12,14.51,0.91,188004.05,3.53
773798.64,14.51,0.92,188963.67,3.54
773840.53,14.52,0.92,189050.32,3.55
773704.55,14.52,0.92,188941.05,3.55
773568.57,14.52,0.92,189322.49,3.55
773432.59,14.52,0.92,189312.6,3.55
773307.43,14.52,0.92,188962.87,3.55
773160.64,14.52,0.92,188897.66,3.55
773024.66,14.52,0.92,188828.25,3.55
773089.98,14.52,0.92,188404.99,3.54
772855.4,14.52,0.92,188082.68,3.53
772719.43,14.52,0.92,188082.24,3.53
772583.45,14.52,0.92,188082.23,3.53
772648.77,14.52,0.93,187658.97,3.53
772414.19,14.52,0.92,187336.67,3.52
772278.21,14.52,0.92,187374.51,3.52
772522.25,14.53,0.93,187343.09,3.52
772386.27,14.53,0.93,187579.76,3.53
772250.29,14.53,0.93,187486.59,3.53
772114.32,14.53,0.93,187389.32,3.53
772114.32,14.53,0.93,187389.32,3.53
771816.54,14.52,0.93,187084.83,3.52
771816.54,14.52,0.93,187084.85,3.52
771816.54,14.52,0.93,187084.85,3.52
771680.57,14.52,0.93,187419.69,3.53
771680.57,14.52,0.93,187419.69,3.53
771733.27,14.53,0.93,187419.65,3.53
771597.29,14.53,0.93,187419.24,3.53
771439.93,14.53,0.93,187260.35,3.53
771492.63,14.53,0.93,187273.5,3.53
771286.21,14.53,0.93,186893.22,3.52
771286.21,14.53,0.93,186893.22,3.52
771338.91,14.53,0.93,186882.59,3.52
770998.89,14.52,0.93,186535.1,3.51
771189.35,14.53,0.93,186532.59,3.51
771053.37,14.53,0.93,187185.66,3.53
770928.21,14.53,0.93,187195.74,3.53
770631.78,14.52,0.93,186609.64,3.52
770264.27,14.52,0.92,186405.74,3.51
770707.02,14.53,0.93,187579.8,3.54
769619.21,14.53,0.93,187579.8,3.54
769671.91,14.53,0.93,187685.51,3.54
769535.93,14.53,0.93,187679.77,3.54
769588.63,14.54,0.94,187790.85,3.55
769452.65,14.54,0.94,187763.3,3.55
769316.68,14.54,0.94,187683.99,3.55
769180.7,14.54,0.94,187683.99,3.55
769044.72,14.54,0.94,187604.68,3.55
769097.42,14.54,0.94,187789.73,3.55
768961.45,14.54,0.94,187789.28,3.55
769014.15,14.54,0.95,187789.28,3.55
768878.17,14.54,0.95,187789.28,3.55
768580.16,14.54,0.94,187412.78,3.55
768876.18,14.55,0.95,187457.24,3.55
768740.21,14.55,0.95,187463.33,3.55
768516.75,14.54,0.94,187417.53,3.55
